名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片,成人票价格,老人票价格,学生票价格,儿童票价格,建议游玩,开放时间,介绍,优待政策 
南山海沙滩,Nanshan Beach,90498908,90498908,21.53188,111.619953,海滨沙滩,,0.0,0,1.0,2,https://youimg1.c-ctrip.com/target/0101m12000axd5hnqBF58.jpg,0,0,0,0,2-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",沙滩辽阔，可以看到渔民打鱼，您还可以海边拾贝，浅滩游泳等，是个不错的休闲地。,{}
月亮湾碧海蓝天度假邨,Moon Bay Blue Sea And Sky Resort,4381385,50947629,21.520495,111.51659,度假村,,0.0,0,4.9,10,https://youimg1.c-ctrip.com/target/100l1f000001gqhwh8DBC.jpg,0,0,0,0,1-2天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '度假村内部分设施开放时间有所不同，具体营业状态以当天开放情况为准。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2天', 'openTimeDesc': '全年 全天开放；度假村内部分设施开放时间有所不同，具体营业状态以当天开放情况为准。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",月亮湾碧海蓝天度假邨位于广东省阳西县沙扒镇月亮湾海滩中心区域，是集度假、观光、住宿、餐饮、购物、露天游乐场、淡水淋浴、沙滩娱乐、海泳及海上运动、垂钓场、休闲会所于一体的综合型海滨风景区。月亮湾碧海蓝天度假邨景区内设有水上项目区、垂钓区、露天游乐场有大滑梯、碰碰船等丰富多彩项目。沙滩娱乐区分为：足排球区，帐篷区、烧烤区、音乐篝火区、休闲娱乐区、沙滩摩托区等。沙扒镇书村碧海蓝天度假邨海滩坡度缓和，水清见底，沙子洁白，粗细均匀。月亮湾旅游资源丰富，依山傍海，环境优美，前环绿水，后耸云峰，岛屿环峙，是一幅天然的滨海风情画。度假邨地处热带滨海风貌，具有浓郁的热带风情和纯朴的乡土民情。,{}
金山森林公园,Jinshan Forest Park,23025,81338,21.879947,111.998612,演出场馆,绿草如茵的动植物观赏地,0.0,0,4.7,52,https://dimg04.c-ctrip.com/images/0103x1200092m24t9921D.jpg,0,0,0,0,2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2小时', 'openTimeDesc': '全年 09:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-17:00'}]}]}",阳江市区森林公园位于市区东面，面积4000多亩，分为植物观赏区、动物观赏区、儿童活动区和游泳区。植物观赏区由针叶林，阔叶林组成。有树种白玉兰、荷花玉兰、乔二玉兰、桃花心、格木、含笑树、马占相思、大叶相思、南洋杉、马尾松、湿地松、火炬松、加勒比松、扁柏、龙柏、质柏、英洛柏、人力楠、龙眼、荔枝、波萝蜜等200多种。动物观赏区可观赏到鹦鹉、大莽蛇、孔雀、猴子等，儿童活动区有小型足球场、秋千、儿童游泳池、滑梯、电动火车等。公园内绿草如茵，花丛处处，景色宜人。,{}
阳江海陵岛海上跳伞基地,,136462474,136462474,21.586724,111.883975,空中体验,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0101y12000bf6shlj5824.jpg,0,0,0,0,,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 08:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-17:00'}]}]}",广东阳江跳伞基地，紧邻珠三角，环抱南海的天然优势，四季如春的优越气候，每一个因素都让跳伞体验变得更加独特与完美。,{}
大洲村古村落,Dazhou Ancient Village,90498911,90498911,21.757764,111.664128,演出场馆|古镇古村,,0.0,0,3.0,4,https://youimg1.c-ctrip.com/target/01060120005v3iva042F7.jpg,0,0,0,0,0.5-1天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",大洲村古村落是由七间大屋、横屋、炮楼等合围而成的古建筑群，距今有240多年历史。,{}
大树岛,Dashu Island,131235,10546156,21.510521,111.63959,游山玩水,有椰岛风情，被誉小海南岛,0.0,0,4.2,33,https://dimg04.c-ctrip.com/images/0104g1200085vy3q71410.jpg,0,0,0,0,2-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",大树岛位于广东省阳西县万山群岛中部，面积6.23平方公里，环境幽雅，空气清新，海水湛蓝，岩岸石奇，树木茂盛，鸟语花香。岛上沙滩沙质细幼，金色的沙滩配蔚蓝洁净的海水和岸边高大的椰树，从岸边往海里走50米海水都还未齐腰。有“小海南岛”盛誉。大树岛是个现代世外桃源，大树岛——一个孤岛却有两种完全不同的风景：一面风平浪静，波澜不惊，有椰影婆娑，还有轻软的细沙亲吻你的脚尖。另一面却是悬崖峭壁，惊涛骇浪卷起千堆雪。靠近大树岛的内陆——河北度假村，坐快艇大概5分钟的时间可以到达大树岛，到达小岛，首先看到的是一片椰林，里面挂着十几张吊床，供来客使用。比较平整。,{}
阳江天时爱飞跳伞基地,,5714118,105327137,21.958109,112.10587,空中体验,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/0102b120009heelvnCA3C.jpg,0,0,0,0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '因受天气影响，具体开放时间请以景区内公示为准', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 08:00-18:00；因受天气影响，具体开放时间请以景区内公示为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-18:00'}]}]}",跳伞基地位于广东省阳江市合山机场，主要运营高空跳伞项目。跳伞高度4000米，自由落体时间55秒。7月~11月份是云海高发期，漂亮的云海是基地跳伞大特色。基地离海陵岛约1小时车程，有各种水上玩乐项目。,{}
关山月故居,,136464048,136464048,21.799041,111.915122,文化古迹,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/1me1512000akdlc5cDDF7.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准', 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 全天开放；具体营业状态以当天开放情况为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",关山月故居位于阳江市江城区，青砖灰瓦，装修简朴，现分为生活馆和作品馆两个区域，展出了关山月大师的一些生活用品和代表作。,{}
闸坡海乐旅游,Zhapohaile Tourism,4983343,56159160,21.573935,111.832034,亲近大自然,,0.0,0,5.0,3,https://youimg1.c-ctrip.com/target/0105w120009d1ckcw41DC.jpg,0,0,0,0,1-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '马尾岛海上观光固定开航时间：11:00、15:00', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-3小时', 'openTimeDesc': '全年 08:00-18:00；马尾岛海上观光固定开航时间：11:00、15:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-18:00'}]}]}",闸坡海乐旅游位于阳江市海陵岛闸坡中心渔港旅游码头，以海陵岛海上旅游休闲特色娱乐为主。基地内设有休闲钓鱼区、浪漫网箱钓鱼区、亲子休闲钓鱼区、休闲烧烤区、自钓自煮区、麻将娱乐区等。,{}
新圣洋渔家乐,Xinshengyang Fishing House,2492210,34369213,21.572134,111.82218,,欣赏海景，体验捕鱼乐趣,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/10081f000001gqiqlD00C.jpg,264.0,264.0,264.0,264.0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '8:00-23:00'}",新圣洋渔家乐，不仅提供美味的海鲜盛宴，还可以体验渔民生活，乘坐专业渔船进行出海捕鱼体验，近距离观赏海上美景，体验捕鱼的乐趣，畅想新鲜的美味。,{}
阳江阳帆豆豉展览馆,,135311504,135311504,21.89179,111.867737,特色展馆|演出场馆,,0.0,0,5.0,3,https://youimg1.c-ctrip.com/target/0106j12000a03sji65FCC.jpg,28.0,28.0,28.0,23.0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 09:00-18:30（18:00停止入园）', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:30(最晚入园18:00)'}]}]}",阳帆豆豉展览馆坐落于美丽的中国阳江市漠阳江之畔，位于深海高速白沙出口处，由广东阳帆食品有限公司投资兴建，于2022年正式开馆。来到阳帆豆豉展览馆，您能走进千年中国豆豉文化的发展史，了解百年阳江豆豉酿造的老传统，更能看到阳帆工厂是如何坚持用老传统生产制作阳江豆豉的。希望您能享受这次神奇的豆豉文化之旅。豆豉文化源远流长，是中华民族饮食文化的重要组成部分，阳帆豆豉展览馆一共五层，室内建筑面积约6000平方米，场馆内外可参观面积达3300平方米，由阳帆红色展厅、阳帆人才驿站、研学教室、阳帆豆豉非遗馆、阳帆微生物制曲车间、阳帆露天发酵场、阳帆封闭天然晒场、阳帆书法馆、旅游购物商场九大部分组成。设有专门旅游参观专用通道，配有餐饮区、大型绿化停车场，打造集生产、旅游、休闲、研学为一体的新型工业旅游景区。阳帆豆豉非遗馆由：“阳江豆豉地理标志“、”豆豉文化历史”、“阳江豆豉非遗传承”、“阳江豆豉制作工艺”“阳江豆豉功效”“豆豉饮食文化”六个展区组成。走进阳帆豆豉非遗馆，感受阳江百年的豆豉文化，品味具备特色的阳帆豆豉。通过对百年阳江豆豉酿造工艺的传播和普及，展现中华饮食文化的博大精深，展现中国传统酿造工艺的发展历程，展现阳帆独特的人文魅力。阳帆微生物制曲车间、阳帆露天发酵场及阳帆封闭天然晒场的展示，则集中展示了阳帆对阳江豆豉传统晒制工艺的传承和创新。,{}
石觉寺,Shijue Temple,23026,81339,21.831142,111.957529,,,0.0,0,4.6,8,https://dimg04.c-ctrip.com/images/0106g1200092ltsx85754.jpg,0,0,0,0,2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体开放时间以景区现场公示为准。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2小时', 'openTimeDesc': '全年 07:00-17:00；具体开放时间以景区现场公示为准。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '07:00-17:00'}]}]}",石觉寺位于阳江市区南边的漠阳江东南岸，座南向北，是阳江古八景之一，谓“石觉禅林”，被列为县首批重点文物保护单位。香火鼎盛，僧侣云集，八角亭题有“登彼岸”名人字迹，边寺联“漠江水汇三摩地，顿钵山呈一指禅”是清代贡生阎守清所书。清朝进士庄大中、清末著名书法家拔贡林葆莹、清末举人陈德鑫、贡生冯锡年以及社会知名人士项仙侣先生等曾为该寺题联赋诗，传颂至今。,{}
春湾石林,Chunwan Stone Forest,23027,81340,22.445169,111.957066,游山玩水,石峰林立，峥嵘突兀,0.0,0,3.5,47,https://youimg1.c-ctrip.com/target/010541200092lq8t028E3.jpg,0,0,0,0,2-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '8:00-17:00，17:00停止进入。'}",春湾石林，又名“莲花洞石林”，位于阳春市春湾镇春湾风景区内，占地200多亩。石林是一个典型的石灰岩溶斗。四面由百页剑门、马头峰、骆驼峰、剑锋山等六座石山峰环绕而成，群山环抱，幽雅壮观。石道前的石峰挺拔徒峭，像万把刀枪剑戟，直冲云天，相当雄壮，石林设有3条登山道和7个凉亭 。登上山顶，极目远眺，石林风光尽收眼底。在石林上，还有观音拜月、仙人过坳等景点，形象生动传神。阳春石林因山之巍峨，峰之险峻令很多游客流连忘返，就连造梦工场里的大导演也相中这里的奇景，到此处来取景，有影视城之美称。,{}
东平大澳渔家文化邨,Dongping Da'ao Fishing Household Culture Village,69241842,69241842,21.708621,112.249002,4A|演出场馆|古镇古村,,0.0,0,4.2,11,https://youimg1.c-ctrip.com/target/01071120004wjl0pb6654.jpg,0,0,0,0,0.5-1天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",东平大澳渔家文化邨 是广东省较为完整保存明原始渔家小屋风貌的渔村，依山傍水，美丽富饶。村内有大澳商会会馆、银库、门楼和街道、万人坟古墓等古迹，和渔家风情博物馆、观音庙等现代景点。,{}
沙扒湾奇乐摩天轮,"Qile Ferris Wheel, Shapa Bay",2363579,33025592,21.512097,111.474893,地标观景,在半空中欣赏壮美海景,0.0,0,4.8,13,https://dimg04.c-ctrip.com/images/100n1f000001gpcly0B89.jpg,0,0,0,0,0.5-1小时,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1小时'}",沙扒湾奇乐摩天轮位于阳江市阳西县沙扒湾，坐上摩天轮，在半空中和ta看着海景，享受浪漫的一刻！,{}
蓝袍湾,Lanpao Bay,1831991,24651104,21.623424,111.744736,海滨沙滩,纯天然的自然海滩,0.0,0,4.5,28,https://youimg1.c-ctrip.com/target/100d1f000001gosor2174.jpg,0,0,0,0,1-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-3小时', 'openTimeDesc': '全年 09:00-21:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-21:00'}]}]}",蓝袍湾，阳西县位于溪头镇溪头镇，营业时间是9：00 ——21:00。,{}
闸坡旅游文化街,ZhaPo LvYou WenHua Jie,5164807,58304653,21.56991,111.840211,街区漫步,,0.0,0,4.0,5,https://youimg1.c-ctrip.com/target/100w1c000001cha1x55F8.jpg,0,0,0,0,2-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",闸坡旅游文化街位于广东省阳江市，这里有手信、海味商品种类繁多，人们还可以品尝各种美食。,{}
恒大夏威夷风情小镇,,5714982,118386473,21.608158,111.923949,街区漫步,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01048120009v7ty3k4195.png,0,0,0,0,,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '具体营业状态以当天开放情况为准'}",恒大夏威夷风情小镇是摄影者的福地、拍照者的天堂，一步一景，景景相扣，景区荟萃8国温泉小镇、10国风情酒吧街、14大美食文化馆、16国风情酒店，处处洋溢着浓浓的异国风情。,{}
东方银滩,Oriental Silver Beach,3378522,39196161,21.562428,111.866611,海滨沙滩,,0.0,0,4.0,4,https://dimg04.c-ctrip.com/images/0101z1200092lu2fo2562.jpg,0,0,0,0,2-3小时,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",东方银滩地处阳江市海陵岛，这里三面环山面朝大海、水清沙洁环境优美，被誉为“南海之窗”。,{}
云山绿湖度假村,Guangdong Yangchun Fugang Meiyun Shan Lvhu Resort,64671982,64671982,22.046458,111.774548,度假村,呼吸新鲜空气感受优美风景,0.0,0,2.8,7,https://youimg1.c-ctrip.com/target/0105312000b0qjs57C75A.jpg,29.0,29.0,29.0,29.0,1-2天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '全天24小时营业（游玩项目兑票时间：9:00-17:00）', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2天', 'openTimeDesc': '全年 09:00-20:00；全天24小时营业（游玩项目兑票时间：9:00-17:00）', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-20:00'}]}]}",广东阳春巿岗美云山绿湖度假村地理位置优越，交通便利。度假村周边风景优美，环境优良。村内基础建设完善，服务设施齐全，是你放松休闲的好去处。,{}
妈祖庙,Mazu Temple,5066707,56808458,21.563102,111.862576,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0103612000bbdsrkv6730.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准', 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 全天开放；具体营业状态以当天开放情况为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",妈祖庙位于阳江市闸坡镇，原庙建于清康熙年间，现庙为1999年重建所得。其建筑雕梁画栋，造工精致，两根采用全石通雕工艺的蟠龙廊柱，颇有气势。,{}
八甲景区,Bajia Sceneic Area,49059,82789,21.91386,111.385915,登高爬山,,0.0,0,4.6,12,https://youimg1.c-ctrip.com/target/0106d12000b714epn026C.jpg,0,0,0,0,1小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1小时'}","八甲景区位于阳春八甲镇的八甲大山，距阳春市区西60公里。大山主峰鹅凰嶂海拔1337米，山上树林茂密，生长着许多观赏价值高的奇花异草，已发现的国家保护植物32种，如虎颜花、猪血木、见血封喉、杜鹃红山茶、绣球茜草、圆籽荷等；发现“大果五加”等中国特有的植物品种12种，占广东省的四分之一；尚有未命名公布的稀有品种。山上，有一16万平方米的天池，储水量达2418万立方米，而且水质尤佳,尝之微甜,池面有游船往来，形成“山顶行舟”的奇观。山与山之间，瀑布倾泻，声若雷鸣。其中的八甲瀑布有“岭南第一瀑”之称，全长470米，落差248米，5公里内闻其声，10公里外见形。八甲景区雨水充沛，云雾多，景色瑰丽多姿。",{}
海马海洋奇幻馆,Hippocampus Fantasy Aquarium,2492313,34373174,21.597852,111.838984,,亲密接触珍稀海洋生物,0.0,0,4.1,38,https://youimg1.c-ctrip.com/target/100r0j0000009vau9BA12.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 09:00-18:00；具体营业状态以当天开放情况为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:00'}]}]}",海马海洋奇幻馆，坐落于中国十大美岛——海陵岛亚高海洋生物研发中心，占地面积2800平方米，由船艇穿越区、海马触摸区、生命树娱乐区、生命科技展示厅、码头集市五部分组成，是一个集科研、展示、互动于一体的多功能海洋主题馆。,{}
渔家文化展览馆,,134776063,134776063,21.573361,111.84748,特色展馆|演出场馆,,0.0,0,5.0,9,https://youimg1.c-ctrip.com/target/0102l120009uoltvc7D46.jpg,18.0,18.0,18.0,18.0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 09:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:00'}]}]}",在我国的浙江、福建、广东、广西沿海地区生活着一个疍民族群，他们至今仍保持着以前的生活习俗。“舟楫为宅，捕鱼为生”由于他们的艇形状象蛋，称为“疍家人”。也被称为“水上的吉卜赛人”。闸坡渔家文化展览馆便是以此为根本的文化展览馆。         疍民是个特殊的群体，但对其由来，没有相应的文字史料记载，至今对其起源也没有一个确切和权威的说法。有“古越人避秦军逃入丛簿说”，“吕嘉兵败遁逃江河说”“卢循余党入水上岛说 ”，“元末蒙古人避难流徙说”，“南雄珠矶巷富户破产沦落说”等等。也有人认为疍家人由于常年生活在海上与风浪搏斗，生存环境恶劣练就了他们独特的谋生手段，生命没有保障就像蛋壳一样脆弱，所以被称为“疍家”。这就是疍家人的来源。          随着社会的发展和进步，疍家人先后都已离开海上的漂泊生活上岸居住了，但富有海洋风情的疍家文化得到了传承和发扬。作为汉族分支的疍家人，在近两千年的生存繁衍和发展演变过程中，疍家人以自强不息、百折不挠、具有较强抗争能力和生存能力的社会群体。他们在江河沿海，开创了广阔的天地。这些特殊的水上居民，在中国民俗史上占有一定的地位。,{}
阳江温泉度假村高尔夫,Golf Club Of Yangjiang Hot Spring Resort,1408660,10772559,21.982533,112.182999,演出场馆,泡温泉打高尔夫,0.0,0,3.5,4,https://youimg1.c-ctrip.com/target/100o1f000001gp48fD8B1.jpg,0,0,0,0,2-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '近期开放时间变化较频繁，游玩前请电话咨询(0662)6388888'}",阳江温泉度假村规模宏大，坐落于阳江市阳东县合山镇325国道旁，是由广东省东莞市雁田企业发展公司投资兴建的大型综合型旅游项目，拥有五星级的温泉假日酒店；“一瀑、三湖、六泉、八池”系列大型露天温泉健康中心；粤西地区唯一国际标准高尔夫球会等完善的娱乐设施。球场世界名家精心设计打造、凝聚智能，挑战极高。球场依山傍水而建、占地面积之大，每个洞设计灵感源于大自然。球道蜿蜒于山谷之间，与天然地势环境相映、气势宏伟，扣人心弦。宏伟的景观及精心设计的球洞，能激起球手的自信心，挥出漂亮的一杆。,{}
阳江漆艺院,Yangjiang Qiyiyuan （North Gate）,5254436,61141376,21.822381,112.06001,博物馆|演出场馆,,0.0,0,4.2,8,https://dimg04.c-ctrip.com/images/100e13000000vky58BF4A.jpg,0,0,0,0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 9:00-17:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '9:00-17:30'}]}]}",阳江漆艺院位于阳江市阳东区，内设有阳江漆器博物馆、阳江漆器历史展厅、阳江漆艺精品展厅、阳江漆艺制作流程动态展演区与阳江漆艺文创产品展销厅，是一个集展示、研发、生产和销售于一体的综合性特色场馆。在这里，既能一览阳江漆艺悠久的历史发展过程，又能近距离了解阳江漆艺传统技艺的制作过程，动态的漆工艺制作流程演示剥开漆艺迷人的面纱，使游客更加直观地感受阳江漆艺传统文化带来的无穷魅力。,{}
神话乐园,,133835068,133835068,21.510714,111.497783,游乐场,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01030120009db6s1m5BF6.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 09:00-23:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-23:00'}]}]}",,{}
飞帆游艇,,5099411,57151229,21.585463,111.830434,游艇帆船,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/100s10000000qe79cA253.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 08:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-18:00'}]}]}",飞帆游艇位于阳江市江城区闸坡镇，阳江市有着341.5公里长的海岸线，主要岛屿有30个，是海钓者和户外旅游探险爱好者的天堂。拥有游艇、钓鱼艇等，提供近海登岛、拖钓、矶钓、观光旅游等海上服务项目。,"{'儿童': [['手抱婴儿免票', '免费'], ['身高1.2米（不含）以下儿童可购儿童票', '优惠票']]}"
海陵岛山底古村,Shandi Ancient Village,69560573,69560573,21.627529,111.927172,演出场馆|古镇古村,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105r12000bab3qa4670E.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",山底古村位于中国十大海岛之一的海陵岛，坐落于海陵岛草王山脚下，毗邻十里银滩和恒大温泉小镇，古村项目占地面积1200亩，以古村原有屋宅为基础，建设136处特色客栈主体工程及配套休闲玩乐场所。,{}
