名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片,成人票价格,老人票价格,学生票价格,儿童票价格,建议游玩,开放时间,介绍,优待政策 
韶关南岭红沙漠景区,,133891819,133891819,25.015245,114.119953,沙漠戈壁,,0.0,0,4.3,17,https://dimg04.c-ctrip.com/images/100m0z000000nwgp720A1.jpg,0,0,0,0,3-5小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-5小时', 'openTimeDesc': '全年 09:00-17:30（17:30停止入园）', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-17:30(最晚入园17:30)'}]}]}",韶关南岭红沙漠景区位于韶关市始兴县，景区有休闲观光、徒步露营、影视摄影和科考探秘等几大特色，设福、禄、寿、喜、财、智、贤等七个景点，一圈总长度超过200米的仿古城墙及80多米长的室内廊等等。,{}
龙王潭生态旅游区,Dragon King Lake,50250,83129,25.226506,113.449882,游山玩水,青山高耸，潭瀑成群,0.0,0,4.2,40,https://dimg04.c-ctrip.com/images/0102l120008ov1ri2063F.jpg,50.0,25.0,25.0,0,1小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1小时', 'openTimeDesc': '全年 09:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-17:00'}]}]}","龙王潭生态旅游区，位于乐昌市东北22公里处，集温泉、碧湖、奇山于一体，又称三龙谷，是广东独特的优势资源组合。同时，还是国家AAA级旅游景区、广东省森林生态旅游示范基地、广东省生态示范园、广东省国民旅游休闲示范基地、广东省中共党史教育基地、韶关市中共党史教育基地、韶关市森林康养基地，也是乐昌市中小学生研学教育实践基地和红色教育现场教学点之一。区内山高林茂、峡谷幽深、溪流湍急、飞瀑回潭。长年青山绿水、鸟鸣蝉歌、蝶舞蜂蹈，是一处清灵美秀的神奇境地。这里山水相依，原始森林生态保护完整。空气清新、甜润，负离子含量奇高，每立方厘米含量为103988个，氧分子含量高达21.3%，常年水持温在17—20度，森林覆盖率为92%，被誉为“高山峡谷""的避暑胜地，山水养生的天然氧吧。​","{'儿童': [['身高在1.2米(不含)以下，或6周岁(不含)以下凭身份证', '免费']], '老人': [['70周岁(含)以上凭身份证', '免费'], ['60周岁(含)-69周岁(含)凭身份证', '优惠']], '现役军人': [['凭有效证件', '']], '学生': [['全日制大学本科及以上学历凭学生证', '优惠']], '未成年人': [['6周岁(含)-18周岁(不含)凭身份证', '优惠']], '残疾人': [['凭有效证件', '优惠']]}"
南岭温泉,Longhua Mountain Hot Springs,1407192,10759267,25.129883,114.24767,体验慢生活,泡温泉看电视,0.0,0,4.0,36,https://youimg1.c-ctrip.com/target/350p1b000001a2w03B5B1.jpg,80.0,80.0,80.0,40.0,0.5-1天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 09:00-23:59', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-23:59'}]}]}","粤北古镇南雄市西北6公里的龙华山麓脚下有一隆起坡墚蜿蜒起伏，曲折百丈远迂回三千尺深，依山傍水，行气流水，是龙华山温矿泉度假村所在地。北连百顺君子岭，浩然气魄，西合苍石奇峰朗朗精神，东眺日出皇恩珠玑，南邻湛凌西北交汇聚合，山览层层拱迎侍候。丰富的天然温泉蕴藏其内：地层下200米处千百年形成的南雄大断裂构成罗佛寨群多条裂隙地热带交汇处，大自然赐予四口日夜不停流，人们可闻可饮的自涌重碳酸温泉口。含多种人体所需的微量元素，被地矿部斟评为“珍稀温矿泉水”。度假村经名山高人斟点依大格局，合温泉自涌地点，北建天池面积200平方，分高、中、低温池，静动有谐，体会到一览众山小“百泉尽沐身，心静涤尘埃，洗弃烦心事，又是好一天”的境界。南建八卦温泉，把人的十二生肖镶入八个卦位池，在泡温泉中体会“沐八卦，转乾坤”的作用。龙华池（南天池）在村内高点，有隔山湛凌两水之能。南北之中：人工垒起一座山依圆润四周来风，南北之中建有长50米，面积1000平方的温泉游泳馆，让人们在运动中体验温泉水的作用。南北之中建一地下温泉迷宫,在泡温泉中体会“下地入宫寻往事,死去活来又一回”脱俗之感。建有风格各异的宾馆区和别墅区：有采用天然杉木按五行建成的水木龙华、金木龙华、土木龙华、火木龙华、杉木坊、杉木居、怡然阁和宾馆A区、B区等居住区。以营造家庭氛围，乡土风情与人体相合为主题，体会“日沐温泉浴，夜闻鸟虫鸣，春梦一觉醒，仿如在仙境”清心正本作用。","{'儿童': [['身高在0.8米(不含)以下的儿童', '免费'], ['身高在0.8米(含)-1.3米(不含)之间的儿童', '优惠票']]}"
长老峰,Zhanglao Peak,1730700,22883439,25.022868,113.743053,登高爬山,一险、二奇、三美,0.0,0,4.4,53,https://dimg04.c-ctrip.com/images/1A0w14000000wb2mx1C73.jpg,0,0,0,0,5-6小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '5-6小时', 'openTimeDesc': '6:00-天黑'}",  长老峰景区海拔约400多米，它与众多名山相比远不算高，也不算大，但它集黄山之奇、华山之险、桂林之秀一身，具有一险、二奇、三美的特点。风景区划分为上、中、下三层，上层是三峰耸峙；中层以别传寺为主体；下层以锦石岩为核心。三百多年前澹归和尚在丹霞山开辟别传寺时，曾挑出12处风景，命名丹霞十二景：锦水滩声、玉台爽气、杰阁晨钟、丹梯铁索、舵石朝曦、竹坡烟雨、双沼碧荷、累顶浮图、虹桥拥翠、片鳞秋月等。,{}
丽宫云瑶谷温泉,Ligong Yunyao Valley Hot Springs,136182,97777,24.738979,113.290436,4A|体验慢生活,环境清秀有多种特色温泉池,0.0,0,4.4,263,https://youimg1.c-ctrip.com/target/0105u120008h63v3m646D.jpg,88.0,88.0,88.0,48.0,0.5-1天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 08:00-23:59', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-23:59'}]}]}",韶关丽宫温泉国际旅游度假区坐落于世界过山瑶之乡—中国乳源，地理位置优越，京珠高速乳源出口及武广快线韶关站近在咫尺。这里是广东罕有的一片世外桃源，天赐10万余个/立方厘米负氧离子的优质空气，全流域无污染的饮用水源南水湖灌溉着广东环保“绿色食品示范县”；这里山青水秀，宜居宜玩、四季分明，养生条件优越，全国十大寿星中的两位均生长在这美丽长寿之乡。韶关丽宫温泉国际旅游度假区在此按照国家4A级旅游景区标准重金打造，是集温泉养生、动感游乐、商务会议、休闲旅游为一体的大型综合性度假胜地。韶关丽宫温泉国际旅游度假区拥有疗养价值极高的天然冷热两大矿泉，是国内罕见的弱碱性“低矿物化氯化物硫酸盐钙镁型高热偏硅酸锶泉”；云瑶谷温泉区主要分为spa室内养神区、禅境养心岛、五道养生谷、森林养性坡；并建设有华南地区独特的冷热水大型冲浪沙滩项目——山谷夏威夷海滩，可以媲美迪拜帆船酒店的游乐项目——疯狂山泉水世界。,"{'儿童': [['1.2米（含1.2米）以下儿童免票（1成人仅限携带1免票儿童）', '免费'], ['儿童1.2米(不含)-1.5米(含)', '优惠']]}"
华南虎园,South China Tiger Park,20281,10770538,24.780607,113.603484,,,0.0,0,3.9,15,https://youimg1.c-ctrip.com/target/01035120008awxwd8BD7B.jpg,20.0,10.0,20.0,10.0,0.5天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5天', 'openTimeDesc': '全年 8:00-17:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '8:00-17:30'}]}]}",华南虎园由科普教育区、驯养繁育区、野化驯练区组成，集科学研究、科普教育和生态旅游一体，是韶关市青少年科普教育基地，也是广东省生态旅游示范基地。,{}
双峰寨,Shuangfengzhai,50238,83119,25.077952,113.580501,古镇古村,曾是防御性壁垒,0.0,0,4.5,23,https://youimg1.c-ctrip.com/target/0105q120009dn8psj9331.jpg,0,0,0,0,1小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",双峰寨始建于1899年，因当地匪患猖獗，乡绅李自胜筹银三万，前后耗时12年，修建了这座令人啧啧赞叹的防御性壁垒。双峰寨整体成长方形，由石灰和青砖混合堆砌，是当时少有的巨型寨堡，建成之初时，取名为石塘寨，后来受到寨门前横匾“双峰保障”的启发，改称为“双峰寨”，沿用至今。双峰寨的防御结构环环相扣，欲进寨门必须先经过宽13余米的护城河，即便河上吊桥放下，经过吊桥城堡时仍有两重寨门深锁，寨门采用全封樟木材的防御结构环环相扣，欲进寨门必须先经过宽13余米的护城河，即便河上吊桥放下，经过吊桥城堡时仍有两重寨门深锁，寨门采用全封樟木材质，寻常刀枪不入。解放前的双峰寨因战争破坏和长年风雨侵蚀而满目疮痍，后经反复修葺才得以保全，2006年，双峰寨被国务院批准列入第六批全国重点文物保护单位名单。,{}
奥园英德巧克力王国度假区,Aoyuan Yingde Chocolate Kingdom,5700607,78757862,24.306606,113.381678,水乐园|演出场馆|游乐场|体验慢生活|嗨玩乐园,以巧克力为主题的度假区,0.0,0,4.4,1111,https://dimg04.c-ctrip.com/images/0101t1200083xqv3v0EA6.jpg,158.0,75.0,158.0,75.0,0.5-1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '2023年1月21日（除夕）巧克力乐园、汤泉水世界营业时间均为10:00至15:00；\n2023年1月22日至1月26日（初一至初五）乐园烟花秀，燃放时间20:00至21:00之间；\n2023年1月22日至1月27日（初一至初六）汤泉水世界营业时间13:00～22:30，截止入园时间：21:30。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 10:00-18:00（16:30停止入园）；2023年1月21日（除夕）巧克力乐园、汤泉水世界营业时间均为10:00至15:00；\n2023年1月22日至1月26日（初一至初五）乐园烟花秀，燃放时间20:00至21:00之间；\n2023年1月22日至1月27日（初一至初六）汤泉水世界营业时间13:00～22:30，截止入园时间：21:30。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '10:00-18:00(最晚入园16:30)'}]}]}",奥园英德巧克力王国坐落于广东省英德市英红镇东、西两水库间，背靠“秀才山”，青山耸立，秀水环绕，喀斯特地貌特征突出。项目总占地面积750亩，依托当地丰富的自然资源和人文资源，以悠久的英红茶文化为载体，天然英石为肌理， 首期建设有巧克力乐园、茶与巧克力庄园、英德奥园希尔顿逸林度假酒店、英德喀斯特汤泉水世界四大板块，是一个融合巧克力、英红茶、泡池、酒店及喀斯特地貌于一体的全业态旅游度假胜地。英德喀斯特汤泉水世界占地面积30000平方米，含主题泡池及冲浪池两大区域。精心设计无边泡池、慢泡池、木汤泡池、鸟巢泡池、英石泡池、六感养生泡池、禅茶泡池等七大主题区，构筑华南珍稀的六感主题泡池和英石主题泡池。水世界设有动感游乐区、热情沙滩、风情造浪池、儿童戏水区、梦幻舞台、嬉水滑道等多项游乐设施。夏天水世界，冬季温泉乡。奥园英德巧克力乐园占地面积36万平方米，涵盖可可部落、巧克力工厂、糖云国、奶溪国、可可洞国等六大区域，拥有25余项国内外领先游乐设备设施，创造家庭游乐新体验。园区集食品生产销售、文化展示、主题娱乐于一体，为游客提供体验食品制作、参观文化展览、尽享主题游乐的一站式文旅服务，是适合一家老小共度的甜蜜时光的快乐乐园。茶与巧克力庄园占地面积33000平方米，来自千年岭南古邑文化的创意灵感，融合英伦风情建筑风格，以英女王极力推崇的英红茶为文化内核，集红茶博物馆、西式礼堂、游乐互动、餐饮零售于一体。是英伦风情英红茶产业特色旅游小镇，为游客创造可玩、可闻、可感、可触的全新茶享世界。,"{'儿童': [['巧克力乐园：身高1.2米(含)至1.5米(不含)', '优惠票'], ['水世界：身高1.2米(含)至1.5米(不含)的儿童', '优惠票'], ['水世界/巧克力乐园：身高1.2米（不含）以下', '免费']], '残疾人': [['巧克力乐园：持有国家民政部、残联、部队核发的有效残疾军人证及残疾证之人士', '优惠票']], '老人': [['巧克力乐园：年龄60周岁（含）以上', '优惠票']]}"
古佛洞天,Ancient Buddha Rock Cave,11559,78520,25.082052,113.342407,4A|游山玩水,因洞内石群形似仙佛而得名,0.0,0,4.3,71,https://dimg04.c-ctrip.com/images/350b12000000sk9a7E063.jpg,60.0,60.0,40.0,60.0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 08:30-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:30-17:00'}]}]}",古佛洞天位于韶关与乐昌两市交界处，属大型石灰岩溶洞，洞内石笋丛生，钟乳石林立，上下重叠三层，高处达30米，总面积逾12000多平方米。因其奇石形状独特，酷似仙佛而呼之欲出，所以得名“古佛岩”。岩洞中石花、石柱、石幔不一而足，形态迥异而又色彩斑斓，宛如缤纷画卷。古佛岩中稀罕的当属可追溯至三亿年前的海底珊瑚化石，其形态至今生动可辨，纹路细致，堪称天工神迹。游人如果一路穿过石巷，更可以到达高处的逍遥宫，此处景致层次分明，且愈发富于变化，远处山岳交相掩映，茂林翠竹依山罗列，奇花异草更比比皆是，这来自于大自然的种种视觉震撼，令人叹为观止。,"{'儿童': [['身高1.2米(不含)以下', '免费'], ['身高1.2米(含)-1.4米(含)', '优惠']], '老人': [['60周岁(含)以上，凭本人身份证', '优惠']], '残疾人': [['凭本人有效证件', '优惠']], '学生': [['全日制大中小学生(不含成人教育)，凭本人有效证件', '优惠']]}"
韶阳楼,Shaoyang Tower,1969857,30021099,24.779584,113.609792,地标观景,建于莲花山顶峰,0.0,0,4.2,39,https://dimg04.c-ctrip.com/images/100s1f000001gx4wq4EDC.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 周一 周二-周日 09:00-16:00；具体营业状态以当天开放情况为准。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周一', 'weekDesc': '不开放'}, {'weekTime': '周二至周日', 'weekDesc': '09:00-16:00'}]}]}",韶阳楼建于韶关国家森林公园莲花山顶峰。该楼座东南朝西北，从楼阁望市区或从市区眺楼阁均为极佳视角。该楼平面以“亚”字型上转“十”字型构成，呼应莲花山之意，形成聚心又主次分明的造型，加之每层渐次收分的檐柱，以及层层出挑的平座栏杆和起翘灵动的翼角，从而使人获得庄重而不失丰富，大方而不乏灵气的感受。韶阳楼共五层，高42.8米，五层取金木水火土五行之意，为中国传统哲学构成世界精华元素之精蕴，寓意人们凭栏楼上，发思古之幽情，观今朝之昌盛，畅未来之美景。,{}
马坝人遗址,Mabaren Ruins,11602,78532,24.669956,113.585065,演出场馆,曾在此发现人类头骨化石,0.0,0,4.5,50,https://youimg1.c-ctrip.com/target/0105q120008qj6m283EAB.jpg,0,0,0,0,1小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1小时', 'openTimeDesc': '全年 8:00-17:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '8:00-17:30'}]}]}",马坝人遗址就在马坝镇狮子岩，是两座石炭纪石灰岩孤峰，远观如狮伏地，头低尾高。山中溶洞纵横交错，上下相通，底层终年积水，水清且洌。1958年在狮头山北面第二层溶洞中的一条裂隙发现人类头骨化石，粘接后，计有额骨和部分顶骨，右眼眶及鼻骨的部分，经有关专家鉴定是直立人向智人过渡的早期类型人类化石。马坝人的发现，对研究古人类在这一地区的活动和当时的地理气候及生态环境都有很大帮助，同时为进一步探讨人类演化和发展提供了重要的实物资料。1961年公布为广东省文物保护单位。,{}
坪田银杏之乡,Pingtian Ginkgo Township,1714895,22867447,25.135562,114.660021,演出场馆|森林草原,百年以上树龄的古银杏林,0.0,0,4.1,130,https://dimg04.c-ctrip.com/images/100w1f000001gwa74ED28.jpg,0,0,0,0,5-6小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '5-6小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",坪田镇地处广东省南雄市东部58公里，是粤北有名的“银杏之乡”，境内目前有百年以上树龄的古银杏树5000多株，年产白果数百吨。“银杏染秋”是南雄秋冬时节的一个重要的旅游观光景点。每年金秋，坪田镇境内坳背、迳洞、姜塘、汪汤、军营寨等地的古银杏树上树叶落黄，地上一片金黄，吸引着众多省内外摄影“发烧友”、美术家和作家前来创作采风。,{}
风采楼,Fengcai Building,11586,78527,24.807073,113.599465,文化古迹,地标建筑，楼体重檐碧瓦,0.0,0,4.2,83,https://youimg1.c-ctrip.com/target/0100k120008axtu7a46BE.jpg,0,0,0,0,1小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",位于韶关市区，西望武水，东临浈江，是明代宏治年间韶州知府钱镛为纪念北宋名臣余靖而建，屡经重修。因余靖有“更加丰采动朝端”之誉，故名丰采楼。明代学者陈白沙所书“风采楼”墨迹柔韧苍劲、潇洒俊逸，镌刻成石匾高挂门楼。风采楼高约22米，楼体重檐碧瓦，顶为三重飞檐翘角，正中有华饰小圆顶。整座建筑物雄伟独特，气势轩昂，是韶关市的标记建筑，现为韶关市博物馆。,{}
山城水都阳光湖农旅公园,,5716371,128053349,24.847301,113.389539,,,0.0,0,4.2,24,https://dimg04.c-ctrip.com/images/01023120008t0xzo1002F.jpg,40.0,40.0,40.0,25.0,0.5-1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '水上乐园营业时间：9:00-20:00，水上乐园在园区里面，最晚换票入园时间：19:30。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 08:00-17:00（16:30停止入园）；水上乐园营业时间：9:00-20:00，水上乐园在园区里面，最晚换票入园时间：19:30。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-17:00(最晚入园16:30)'}]}]}",源山城水都阳光湖农旅公园坐落于广东省韶关市乳源瑶族自治县一六镇境内，公园占地6800亩，以“现代高科技和智慧农业+研学科普旅游”为定位，始终秉持绿色、低碳、环保、可持续发展的经营理念，是一座集现代化农业产业园、中小学生研学旅行、观光休闲、旅游度假、科普教育为一体的综合性农旅公园。,"{'儿童': [['身高在1.2米(不含)以下', '免费'], ['身高在1.2米(含)-1.5米(不含)之间', '优惠']], '老人': [['年龄在70周岁及以上凭身份证', '免费']]}"
韶关时光隧道,Shaoguan Time Tunnel,2479301,33349484,24.641395,113.622265,徒步,被树木包围，领略四季之美,0.0,0,4.4,31,https://youimg1.c-ctrip.com/target/0103v120009dln5kh9A9D.jpg,0,0,0,0,0.5-1小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",这里是在韶关很火的一条铁道，位于马坝的支线。这条铁轨的两旁都种满了树木，当四季变换的时候，这里的景色让人美得窒息。吸引了很多游客来这里参观拍照。,{}
韶关新丰云天海温泉,Shaoguan Xinfeng Yuntianhai Hot Spring Resort,136183,97778,23.97178,114.125308,4A|体验慢生活,温泉池中品味四季不同景致,0.0,0,4.4,179,https://youimg1.c-ctrip.com/target/10061f000001gqubv31C5.jpg,68.0,68.0,68.0,34.0,4-8小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '4-8小时', 'openTimeDesc': '1月1日-1月20日 09:00-22:00；1月21日-1月27日 08:30-22:30；1月28日-12月31日 09:00-22:00', 'openDateRuleInfo': [{'dateDesc': '1月28日-12月31日', 'isCurrentTime': True, 'openWeekRuleInfo': [{'weekDesc': '09:00-22:00'}]}, {'dateDesc': '1月1日-1月20日', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-22:00'}]}, {'dateDesc': '1月21日-1月27日', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:30-22:30'}]}]}",春季可观看森林新绿，夏季可徜徉璀璨花海，秋季可欣赏满山红叶，冬季可体验雪花漫舞；一年四季都可品味不同景致，就在韶关新丰云天海温泉！度假村属独特的山地气候，引进巴西野生牡丹达到三万株，花期均达到200天以上，被专家誉为高山地区的“红颜知己”。韶关新丰云天海温泉占地面积4000多亩，是按高标准投资建造，集豪华客房、中西餐厅、大型露天温泉、康体娱乐、大中小型会议室为一体的度假型温泉酒店，选址全国生态建设示范县——新丰县梅坑镇利坑角“脉坑”，以高山密林为主，距县城中心约12公里、云髻山风景区20多公里，紧靠105国道，距广州市区140公里，深圳市区180公里，交通方便，新丰云天海温泉地形狭长，山势奇特，层峦叠嶂，林木茂盛，清澈溪水贯穿其中，负离子浓度高达10万个单位/立方厘米，经地质专家、环境艺术专家、旅游界专家一致公认新丰云天海温泉是目前广东省造价高、具有休闲度假特色、具有吸引力、综合评价很高的温泉度假村 ，投资开发分三期完成，等建成后可望成为珠三角地区较大的会议、旅游、度假、养生之理想名地。,"{'儿童': [['1.2米(不含)以下儿童在成人陪同下免票。1名购票成人仅限携带2名免票儿童。', '免费'], ['1.2米(含)-1.4米(不含）的儿童', '优惠']]}"
新丰樱花峪,Xinfeng Cherry Blossom Valley,131347,10546261,24.179634,114.229014,,樱花品种有20多种,0.0,0,3.8,203,https://youimg1.c-ctrip.com/target/01067120009hefu0690F1.jpg,48.0,25.0,48.0,0,5-6小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '5-6小时', 'openTimeDesc': '全年 08:30-17:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:30-17:30'}]}]}","樱花峪位于黄礤镇偏北5公里处，总面积800多亩。目前，樱花谷已成为广东规模较大、品种较多的樱花观赏地，也是广东省的一个以樱花为主题的综合性农业旅游区。区内的樱花品种有20多种，其中种植八重樱和寒绯樱居多。八重樱也叫关山，花色白色至深粉红色，开花较迟，由于有八重花瓣，称之为八重樱。寒绯樱花色是鲜红，适合温暖地区，却不耐寒，1月下旬已盛开。樱花峪现已盛开的品种大多是寒绯樱，花朵呈粉红色，一串串的犹如铃铛悬于枝头。两边的山坡上，一树树怒放的樱花,似一团绯云。走近细看，那较多的是八重樱,花梗细长而下垂,又像一盏盏红灯。簇簇花朵以蓝天白云为背景，在微风中轻轻摇曳，令游人颇感鲜奇，如入仙境。大家带着满心的喜悦争相与樱花合影，借此贴近大自然，吸取初春的气息。春节将至，到黄磜观赏樱花又成为了新丰市民春游踏青的好去处。","{'儿童': [['儿童身高1.2米（不含1.2米）以下', '免费'], ['儿童身高1.2米（含）-1.5米（含）', '优待票']], '老人': [['60（含）-69（含）周岁老人持有效证件', '优待票']], '教师': [['持有效证件', '优待票']], '现役军人': [['持有效证件', '优待票']]}"
乳源瑶族自治县南水温泉度假村,Ruyuan Nanshui Hot Spring Resort,69257532,69257532,24.789868,113.152008,度假村,,0.0,0,5.0,2,https://youimg1.c-ctrip.com/target/01035120009asne0xB3B9.png,0,0,0,0,1-2天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2天'}",,{}
小坑国家森林公园,Xiaokeng National Forest Park,14849,79154,24.6885,113.829441,演出场馆|森林草原,山峦叠嶂，湖水碧绿,0.0,0,3.6,10,https://youimg1.c-ctrip.com/target/0104l1200092lsmta5C14.jpg,0,0,0,0,4小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '4小时', 'openTimeDesc': '全年 7:30-18:00；具体营业状态以当天开放情况为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '7:30-18:00'}]}]}",    小坑国家森林公园位于曲江县内，拥有野生植物1600多种。公园内有一座四百多公顷的龙湖，形如月牙，水平如镜，可以划船和垂钓。这里的气温保持在20摄氏度左右，要是冬天下雪，可观赏雪景。,{}
