名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片,成人票价格,老人票价格,学生票价格,儿童票价格,建议游玩,开放时间,介绍,优待政策 
菩提禅寺,Puti Temple,69258116,69258116,23.2776,116.61307,,,0.0,0,3.3,7,https://dimg04.c-ctrip.com/images/0105k1200095xwp1288AB.png,0,0,0,0,,,,{}
虎丘山,Huqiu Mountain,90498399,90498399,23.526408,116.759391,登高爬山,,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/0103e12000as18wxx53A4.jpg,0,0,0,0,,,,{}
南澎列岛国家级自然保护区,Nanpeng Islands National Natural Reserve,69257116,69257116,23.256528,117.288117,地标观景,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100212000asj1xtiB2E0.png,0,0,0,0,,,,{}
莱长渡口,Laichang Ferry,131147,93998,23.412293,116.863529,,,0.0,0,4.7,3,https://youimg1.c-ctrip.com/target/0104r120008hdq7ed8758.jpg,0,0,0,0,10-15分钟,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '10-15分钟', 'openTimeDesc': '全年 09:00-15:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-15:00'}]}]}",汕头莱长渡口是坐船通往南澳岛的必经之渡口乘轮渡往返汕头澄海的莱芜渡口到南澳岛的大约半个小时，不过一小时才有一班船，20元往返，可以人和车一起上。 ,{}
汛洲岛,Xunzhou Island,2503828,36181028,23.573281,117.034667,游山玩水,岛上鸟类繁多,0.0,0,4.4,16,https://youimg1.c-ctrip.com/target/0102g1200085rquno423A.jpg,0,0,0,0,1-2天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2天', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",汛洲岛在广东省潮州市饶平县，古代为饶平汛地，所以称为汛洲。由于岛上居民大多数从事渔业，后来又改名为汛洲岛。 岛上有海湾沙滩，海底坡度平缓，砂质洁净，是非常不错的海滨浴场。岛上鸟类繁多，较闻名的就是白鹭。另外，汛洲岛岸边还有“三叠石”、“仙脚印”、“鲤鱼印”、“铜鼓石”三大景点。,{}
红头船公园,Hongtouchuan Park,1646882,18411639,23.451125,116.760724,演出场馆,以“红头船”巨型石雕闻名,0.0,0,4.1,64,https://youimg1.c-ctrip.com/target/01059120008g2lenj4B55.jpg,0,0,0,0,0.5-1小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}","澄海红头船公园位于韩江支流外砂河北岸，占地面积304公顷。公园于1999年2月开工建设，2002年竣工，投入建设资金2000多万元。红头船公园展示的""团结拼搏拓展创新""的潮汕人精神。园中“红头船”巨型石雕出自潮籍著名雕塑家唐大禧之手。整座红头船雕塑由平台和船体两部分组成，船体底部长408米宽10米。巍峨的船头高达13米，高耸的桅杆长28米，红头船雕塑的船脸采用四川的“中国红”石雕成，炯炯有神的船眼用黑色灰岗岩制作，船额上刻“海不扬波”及“顺风得利”8个贴金大字。游人可沿石级登上“甲板”，眺望远处，韩江三角洲秀美风光尽收眼底。澄海是红头船的故乡昔年潮汕人曾乘坐红头船远渡重洋到海外谋生在陌生的国度繁衍生息艰苦创业开创繁荣局面。如今红头船已成为海内外经济文化交流的象征。",{}
汕头东山湖,Shantou Dongshan Lake,1833353,24652561,23.507001,116.586366,游山玩水,建有矿泉疗养院,0.0,0,4.1,12,https://youimg1.c-ctrip.com/target/0104k1200092lya039A48.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '具体营业状态以当天开放情况为准。'}",位于广东省汕头市潮阳区潮阳区的东山湖，距市区20多公里，有公共汽车往返，出行很方便。在这有日夜沸腾的温泉，建有矿泉疗养院。东山湖周围段群山上，还有不少古墓葬，其中有明代状元大钦的亭式墓冢和石刻多处。湖光山色，古墓新景，相映生趣。,{}
颐园,Yiyuan Garden,131447,94023,23.662198,116.651744,演出场馆,走进颐园领略大师风采,0.0,0,4.0,11,https://dimg04.c-ctrip.com/images/0104k120008ii0ms339E3.jpg,0,0,0,0,1-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-3小时', 'openTimeDesc': '全年 周二-周日 9:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周二至周日', 'weekDesc': '9:00-17:00'}]}]}",位于古城城脚下水门内的饶宗颐学术馆，又名颐园，是展示国际汉学大师饶宗颐教授成长历程、学术成就、艺术造诣及对外学术交流的重要基地。近日，借湘桥区中小学生开展“走进颐园·领略大师风采”活动之机，再次走进颐园，细细品读，感受饶先生奇异的学术灵气和丰赡的学术成就。,{}
大桑浦山,Sangpu Mountain,50158,83071,23.467679,116.584125,登高爬山,以盛产桑树而得名,0.0,0,4.2,27,https://youimg1.c-ctrip.com/target/01034120009ctgkmcB1D4.jpg,0,0,0,0,3-4小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-4小时'}",桑浦山风景区位于潮州城西南约20公里处。山高600余米，周围约27公里，以曾盛产桑树而得名。其山怪石嶙峋，林木繁茂，遍布巨石悬复的岩洞和千姿百态的石林。著名景观有以700平方米巨石为天然上盖的古刹甘露寺；有中离洞、李姑洞等；有展示古海蚀地貌的海蚀蘑菇状石林，还有潮州名贤林大钦及其岳母的陵墓等。山之南麓立有新建的北回归线标志塔。山之东麓有东山湖，三面环山，分大小西湖，湖滨散布丰富的温泉和矿泉资源。,{}
巨峰寺,Jufeng Temple,1510836,18160468,23.302849,116.708255,,藏于茂密深山中的殿宇楼阁,0.0,0,4.2,56,https://youimg1.c-ctrip.com/target/0102w120008k16v2t17AF.jpg,0,0,0,0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 08:00-17:00（16:30停止入园）；具体营业状态以当天开放情况为准。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-17:00(最晚入园16:30)'}]}]}",巨峰寺是一个集旅游观光、建筑欣赏、宗教参拜于一体的游览胜地。古庙藏于茂密的深山中，景色幽深、风景秀丽，适合隐居和修身养性。寺内殿宇楼阁，成群排列，格局整齐一致，装饰得金碧辉煌。寺内的岩石壁画、名家墨宝也琳琅满目，具有很高的艺术欣赏价值。,{}
桂园,Guiyuan Garden,3785583,39607022,23.356447,116.68372,文化古迹,百年红砖楼别墅,0.0,0,4.4,6,https://dimg04.c-ctrip.com/images/100u1a0000019i16821CA.jpg,0,0,0,0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 周二-周日 09:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周二至周日', 'weekDesc': '09:00-17:00'}]}]}",桂园原名为“林桂馥堂”，是汕头一处极具历史研究价值的革命旧址。也是一座典型的红砖楼别墅。,{}
灵山寺,The Lingshan Temple,131145,93996,23.322139,116.441399,,素有“道迹贤踪”的美誉,0.0,0,4.3,41,https://youimg1.c-ctrip.com/target/100b0e0000006z03j4160.jpg,0,0,0,0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 4:00-16:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '4:00-16:00'}]}]}","汕头灵山寺位于广东汕头市潮阳铜盂龙山湾,素有“道迹贤踪”的美誉。 寺院保留当时的结构与规模，占地约5000平方米，为土木结构，分三厅六院九天井，东楼西阎，房40间；前为观音殿，中是大雄宝殿，后是二层的大颠堂及藏经楼。寺前一泓湖水，波光粼粼，背靠青山，分外宜人。",{}
海关关史陈列馆,Shantou Haiguan Guanshi Exhibition Hall,1646852,18411601,23.349854,116.674747,演出场馆,了解汕头海关的发展历程,0.0,0,4.6,18,https://youimg1.c-ctrip.com/target/10021a0000019p53e96C0.jpg,0,0,0,0,1-2小时,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 周三,周六 09:00-11:30,15:00-17:00（16:30停止入园） 周一-周二,周四-周五,周日；具体营业状态以当天开放情况为准。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周三,周六', 'weekDesc': '09:00-11:30,15:00-17:00(最晚入园16:30)'}, {'weekTime': '周一至周二,周四至周五,周日', 'weekDesc': '不开放'}]}]}",海关钟楼位于广东省汕头市金平区海安街道怀安居委外马路2号，即潮海关办公楼，现为汕头海关关史陈列馆。整栋大楼分为上下两层，长方体结构，两侧的开放式走廊以及顶部160个用于装饰的米字窗环绕大楼四周，属于欧式新古典建筑风格，建筑面积1556.2平方米。办公楼正门上方区域使用了大理石进行装饰，顶端雕刻有雄狮头像，显得庄严肃穆，正中央则镶嵌一面以罗马数字作为标识的大钟，海关钟楼也由此而得名。海关钟楼的钟声曾经是解放前汕头市的“标准时间”，伴随着老一辈汕头人的成长。整个陈列馆分为楼上和楼下两个展区。楼下展示的是潮汕地区海关的历史沿革，楼上展示的是解放后汕头海关的发展变化。,{}
市外桃园旅游区（原宝山湖）,City Taoyuan Tourist Resort (former Baoshan Lake),4381372,50947421,23.660399,116.458021,度假村|3A|体验慢生活,自然山水融合潮汕文化,0.0,0,4.4,303,https://youimg1.c-ctrip.com/target/10011f000001h355907E0.jpg,48.0,35.0,48.0,0,0.5-1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 08:30-17:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:30-17:30'}]}]}",市外桃园旅游区（原宝山湖）位于揭阳市揭东区云路镇，是以深厚的潮汕文化为依托，集自然观光、休闲度假、商务接待、文化体验及健康养老等功能于一体的山地生态旅游度假新地标。景区内有入山关楼、复古亭、分水服务点、岁寒居、清音阁、仙林场服务点（绿翠阁）、恐龙谷、浮桥和吊桥等。,"{'儿童': [['1.2米（不含）以下儿童免票', '免费']], '老人': [['70周岁（含）以上长者凭有效证件免票', '免费']], '优待人群': [['1.2米（含）-1.4米（含）儿童，60周岁（含）至69周岁（含）长者凭有效身份证', '优待票']]}"
饶宗颐学术馆,Jao Tsung-I Petite Ecole Chaozhou,1714936,22867422,23.662102,116.65178,文化古迹,,0.0,0,4.7,29,https://youimg1.c-ctrip.com/target/100o0z000000nceedF4CD.jpg,0,0,0,0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 周一 周二-周日 09:00-17:00；具体营业状态以当天开放情况为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周一', 'weekDesc': '不开放'}, {'weekTime': '周二至周日', 'weekDesc': '09:00-17:00'}]}]}",饶宗颐学术馆位于潮州古城区的下水门城脚，该馆建于1993年11月，是一个潮籍名人学术馆。该馆占地面积450多平方米，建筑面积700平方米。,{}
凤翔峡原始生态旅游区,Fengxiangxia Original Ecological Tourist Area,131445,94021,23.820886,116.711117,游山玩水|亲近大自然,山谷险峻，飞瀑成群,0.0,0,3.6,86,https://dimg04.c-ctrip.com/images/350p16000000zchc5BDBE.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 08:30-16:30（16:00停止入园）', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:30-16:30(最晚入园16:00)'}]}]}",凤翔峡位于粤东第一山——凤凰山山脉东南翼，紧靠凤凰山脉第三峰——番岽山（1036m），也是凤凰山的南大门。雄丽多姿的凤凰山脉逶迤起伏，峰回路转到了大山地界，大山有一个凤湖村，背靠主峰1391米的高山，村前两座林木叠翠的青山中间形成了一条曲曲弯弯的峡谷，山谷险峻陡立，清泉如玉喷珠，这就是风景独特的凤翔峡。景区从山下的山门进去，一步一步向上攀登才能到达凤湖村前的玉湖休闲区。进山门，过岩隙，踩着盘山新开出来铺着鹅卵石的水泥小道，景区在陡峭的小道悬崖边架设一条长长的金属护栏，游人借助护栏一边欣赏清新旷远的峡谷，又可采抽几张好照片。凤翔峡保留着原生态之美，山谷间的吊桥、凉亭也是朴素无华。两边山坡绿荫如盖，绿的碧绿，蓝的翠蓝，在阳光照耀下，呈现出斑斓的色彩。峡谷间乱石纵横，奇岩兀立，泉水喷涌，银珠飞瀑，水潭幽深。顺着卵石小道愈往上行，山势愈险，许事地方是陡立的峭壁，上了年纪的人要走完全程很不容易。凤翔峡集凤凰山脉峡谷壮秀景色于一身，也是凤凰山脉中较具代表性的峡谷瀑布群。“扶阴听瀑”、“晶廉溅玉”、“苍龙饮峡”、“银河落汉”等瀑布组成了凤凰山脉独特的自然生态水系瀑布群。,"{'儿童': [['1.0米（不含）以下', '免费']]}"
汕头礐石大桥,Shantou Queshi Bridge,50156,83069,23.337487,116.66477,地标观景,PC梁混合梁的结构,0.0,0,4.5,28,https://youimg1.c-ctrip.com/target/100l10000000paxs34A75.jpg,0,0,0,0,10-20分钟,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '10-20分钟'}",大桥位于广东省汕头市区西部，南起国道324广汕公路，跨越汕头海港，北与国道206线联接，是继汕头市市区东部建成的海湾大桥后动工兴建的第二座特大型跨海大桥，总概算人民币12.5亿，大桥正桥全长2865米，全桥包括互通立交，引桥匝道、引道总延长米为5976米。全桥六车道，两侧加设人行观光道，桥面总宽30.5米。主塔塔身高148米，主桥主跨518米，通航净高38米，可通航2万吨级船舶。大桥主桥钢绞线斜拉索和钢箱梁与PC梁混合梁的结构，为我国首例，技术先进，气势磅礴，大桥于1998年12月建成。礐石大桥的建成将与海湾大桥形成跨海交通环线，对推动和改善汕头市投资环境和发展经济起到重大的作用。,{}
屏山岩,Pingshan Rock,1714820,22867461,23.452778,117.090263,文化古迹|登高爬山,登高眺望海岛美景,0.0,0,4.0,2,https://dimg04.c-ctrip.com/images/0103412000axebsyx98A6.jpg,0,0,0,0,1-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-3小时'}",屏山岩有一副对联：“屏山峭立西天岭，岩寺凭依南岛峰”。这是清末邑人张殿光所撰。又有一副对联曰：“屏藩毓秀围青嶂，山水钟灵涌壁岩”。这是上海圆明讲堂圆英法师所撰。两幅对联概括了屏山岩险要的位置、雄伟的气势和壮丽的风光。,{}
英特纳索道,Yingtena Ropeway,138007,99201,23.333819,116.679649,,乘索道欣赏沿途美景,0.0,0,4.0,7,https://youimg1.c-ctrip.com/target/0104612000as4kk6z716B.jpg,0,0,0,0,10-20分钟,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '10-20分钟'}",英特纳索道性能良好，长度约630米，高差80米，配备滑车28部，乘坐索道游客可以在节约时间上山的同时欣赏到沿途美丽的风景。乘坐客运架空索道，既为游客直达主峰提供了交通的便利，做到快捷、省时省力，也可让游客空中览胜、鸟瞰美景，充分享受平面旅游所不可企及的立体旅游感受。旱地滑道项目是专为无雪地区的人们体验和享受滑雪的快乐而设计的。乘坐滑车盘山而下，跨石穿林，掠翠冲幽，飞滑疾进的穿越动感会让你忘情欢呼、兴奋不已。,{}
南山寺,Nanshan Temple,1832756,24651889,23.449175,117.102541,,街巷中结构精巧的小型寺庙,0.0,0,4.5,22,https://dimg04.c-ctrip.com/images/100n1f000001gpd80C363.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",南山寺是南澳岛上的一处小型寺庙，不收香火钱。南山寺位于南澳岛古城南面的一座小村的街巷之中，全寺宏大庄严，结构精巧，雕梁画栋，飞檐翅角，琉璃焕彩。不过，南山寺的规模不大，从大门进去，就能看到大殿，不是其他地方常见的那种高大的大雄宝殿。当地人来烧香的也不多，甚至看不到香炉，闻不到香烛的特有味道。但是，寺院专门修了一堵墙，用于记录为修缮寺院出钱的信众，把每个人的姓名都刻在了石碑上，倒成为寺院的一个重要纪念物了。,{}
金寿生态园,Jinshou Ecological Park,1932065,28352677,23.270495,116.645907,,四季树木茂盛，苍绿清新,0.0,0,3.6,83,https://youimg1.c-ctrip.com/target/100w1f000001gwd4qB830.jpg,25.9,17.9,25.9,17.9,0.5-1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 09:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:00'}]}]}",金寿生态园位于濠江区河浦街道略鸟山北麓，拥有山地田园近千亩，四季树木茂盛，苍绿清新，主要景点有：大石叠成之“伯公庙”、潺泫不息“石泉池”、神乎其神飞仙洞、状如各物奇石群、赏心悦目观景台、天然氧吧仙水湖、十豪传芳桃花红等。琳琅满目的天然景观，绿色环保的自然生态，犹如一幅幅美丽风情画卷，可尽情游玩观赏，令人流连忘返。此外，生态园设有文化广场、儿童天地、烧烤区，配套绿色、经济、实惠的农家乐“养德”餐厅及茶座。,{}
金砂公园,Jinsha Park,50162,83074,23.365361,116.698959,演出场馆,绿植覆盖的市民休闲娱乐地,0.0,0,4.2,145,https://youimg1.c-ctrip.com/target/100v1a0000019t4u5E07F.jpg,0,0,0,0,1小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1小时', 'openTimeDesc': '全年 6:00-23:00；具体营业状态以当天开放情况为准。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '6:00-23:00'}]}]}",公园位于金砂路南侧，是供市民休憩娱乐的绿化地，也常举办各种园林展览。游览者可欣赏园内和门口造型别致的柱亭，一柱擎盖，头重脚轻，颇有汉代建筑风格。,{}
欧美城,Occidental City,69412038,69412038,23.385388,116.680832,文化古迹,,0.0,0,5.0,3,https://youimg1.c-ctrip.com/target/0102u12000apjbuad68F0.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",欧美城内都是欧风建筑与街景，是很好的拍照打卡的地方。,{}
汕头濠江区南沙湾,"Nansha Bay, Haojiang District, Shantou",69552745,69552745,23.24161,116.719913,海滨沙滩,,0.0,0,4.5,4,https://youimg1.c-ctrip.com/target/0101h12000as4klw714AB.jpg,0,0,0,0,0.5-1天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",汕头濠江区南沙湾面积辽阔，海天一线，景色优美。你可以在这里散步、游泳、冲浪、放风筝，是您休闲度假的好地方。,{}
武帝庙,Temple of  Emperor Wu,5101437,57163563,23.416086,117.026001,文化古迹|演出场馆,,0.0,0,4.6,13,https://dimg04.c-ctrip.com/images/0101f1200092mdmqlAEEA.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",武帝庙在广东省汕头市濠江区澳前街道，在清康熙年间建，乾隆四十二年（1777年）重建，于光绪十二年（1886年）重修。,{}
潮汕华侨历史博物馆,,134448782,134448782,23.321545,116.715636,博物馆|演出场馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0101g12000b5nl97u5842.jpg,0,0,0,0,,,,{}
绿太阳生态旅游度假区,Green Sun Ecotourism Resort,1994423,30541739,23.682594,116.508079,度假村|体验慢生活|4A,,0.0,0,4.1,179,https://youimg1.c-ctrip.com/target/100d1f000001gordh8F4B.jpg,66.0,38.0,66.0,38.0,1-2天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2天', 'openTimeDesc': '全年 08:30-18:00（17:30停止售票）', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:30-18:00(停止售票17:30)'}]}]}",潮州市绿太阳生态旅游度假区，是一个以突出浓烈典雅的欧陆浪漫风情。结合景致优美的东方园林艺术特色，集观光旅游、休闲度假、娱乐健身、餐饮服务于一体的度假旅游新地标。,"{'儿童': [['身高1.0米(不含)以下', '免费'], ['身高1.0米(含)-1.4米(不含)', '优惠票']], '老人': [['65周岁(含)以上的老人，凭身份证', '优惠票']]}"
揭阳关帝庙,"Emperor Guan Temple, Jieyang",1831505,24650753,23.539605,116.358967,文化古迹|演出场馆,正殿顶为九脊重檐悬山顶,0.0,0,4.4,43,https://dimg04.c-ctrip.com/images//100s190000015xdiy9C5A.jpg,0,0,0,0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 8:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '8:00-17:00'}]}]}",该寺庙位于广东省揭阳市市区天福路。也称“武庙”，是揭阳市文物保护单位，建于明万历29年（1601年）。正殿顶为九脊重檐悬山顶，配以泥塑、嵌瓷，工艺精美。前厅顶上的八卦形藻井，是揭阳现存仅有的一口庙宇藻井。天井壁嵌有丁日昌奏请慈禧及光绪为该庙所赠碑记，原有铜爵（已失）、铜龟鹤（现藏市博物馆内）。庙前古戏台为广东省清代建成庙宇戏台仅存二处中的其中之一。,{}
潮州绿岛旅游山庄,Chaozhou Green Island Tourist Villa,135815,97455,23.696893,116.871304,度假村|体验慢生活|4A,山水环绕的度假山庄,0.0,0,3.3,86,https://youimg1.c-ctrip.com/target/100s1f000001gx5cc89DA.jpg,17.9,17.9,17.9,17.9,0.5-1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 08:00-17:30（17:00停止入园）', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-17:30(最晚入园17:00)'}]}]}",绿岛旅游山庄依山而建，这里树木郁郁葱葱，且种类较多，四季风光都略有不同。山庄内配备有度假酒店、宴会餐厅、农耕体验区等，是全家度假休闲的好去处。山庄内一派湖光山色，成片的珍稀水杉四季色变，春夏绿叶如羽，秋来金黄醉人，听涛湖、千竹湖等水域环绕其中，环境清新怡人。浪漫唯美的摩天轮、刺激的滑草场给人带来众多欢乐，农具作坊、农乐园等设施则是体验农耕文化的好去处。别墅酒店更是给人宾至如归的度假体验。,{}
时代广场,Shidai Square,2644914,38455353,23.357761,116.718716,地标观景|演出场馆,汕头特色人气广场,0.0,0,4.4,32,https://dimg04.c-ctrip.com/images/100u1f000001gq7io05A6.jpg,0,0,0,0,0.5天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5天', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",时代广场面积17万平方米，绿化面积达11万平方米，分为11片绿地，遍植台湾草和各种树木，可谓树木纵横，绿草如茵。广阔的草地加上街区内富有现代气息的建筑群落，使之既成为大型会议、展览的场所，又是市民群众休息娱乐的去处，反映出特区现代化海滨城市的人文特色。,{}
潮人码头文化公园,,134766785,134766785,23.34911,116.67479,演出场馆,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/0100a12000bn04rbn6C5F.jpg,0,0,0,0,,,,{}
莲华乡村旅游区,Lianhua Rural Tourist Area,1412478,13415878,23.595416,116.809986,地标观景|4A,山清水秀的革命老区,0.0,0,4.7,15,https://youimg1.c-ctrip.com/target/01055120008s73vlfFDE2.jpg,0,0,0,0,1天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1天', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",莲华乡村旅游区景区范围包括整个莲华镇，由相邻的景点串联而成，是一个整合全镇旅游资源、连片开发的4A级旅游区。它的成功打造在全市乃至全省探索出了一条推动乡村旅游与新农村建设有机结合的新路子。为高品位谋划乡村旅游产业发展，莲华乡村旅游区对全镇旅游资源进行多次整体的规划修编，加强对区域乡村旅游资源管理和开发，结束各个景点无序竞争现状，形成全镇一盘棋新格局。先后投入景区资源开发和建设资金近千万元，致力于打造休闲小镇和开放式乡村大公园，使莲华乡村旅游区成为集潮乡文化、养生美食、乡村体验于一体的休闲度假胜地。,{}
