名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片,成人票价格,老人票价格,学生票价格,儿童票价格,建议游玩,开放时间,介绍,优待政策 
园中园,Heyuan Garden,51155,83672,23.591781,114.645797,演出场馆,,0.0,0,3.0,6,https://youimg1.c-ctrip.com/target/0107112000b2z26c0A437.jpg,0,0,0,0,1小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",园内有万株龙眼果园；千棵荔枝红荔园；一年四季百果园；百花仙子百花园；千姿百态植物园；枝繁叶茂桉树园。此外，万绿丛中，时隐时现的亭台楼阁，更为园中园增添色彩。还有园中湖，碧波粼粼、鱼跃鸭欢。湖边青柳桃红映，晨雾清风更自然。假日休闲，有兴可做姜太公，泛舟嬉水变顽童，其乐无穷。园中园地面是绿色的世界，地下蕴藏天然优质的矿泉。到此旅游，饮用和沐浴优质矿泉，健身益体，妙不可言。躲进树荫悠自行，忙里偷闲做神仙。花开果熟时节，万紫千红，花果飘香，蜂飞蝶舞，绘成一幅幅立体的画，无声的诗。置身其中，犹有一种回归自然之感。登高远眺，无限田园风光和滔滔东江尽收眼底，令人心旷神怡，留连忘返。,{}
和平热水漂流,Heping Hot Water Rafting,4477206,50614019,24.413377,114.827978,游山玩水,,0.0,0,1.0,2,https://youimg1.c-ctrip.com/target/0105s120008xmw9dv52BC.jpg,88.0,88.0,88.0,88.0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 11:00-16:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '11:00-16:00'}]}]}",和平热水漂流四面环山，青山绿水，赏景玩耍的好去处，值得一游。,{}
客天下梦幻冰雪乐园,,5712928,98540641,23.628009,114.630154,冰雪乐园,,0.0,0,1.0,5,https://youimg1.c-ctrip.com/target/01A01120008420fx43ED9.jpg,89.6,89.6,89.6,89.6,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 10:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '10:00-18:00'}]}]}",客天下恐龙冰雪乐园位于河源市源城区，园内设有恐龙雪上游乐活动区、冰上过山车、滑道等多个玩乐项目；还有冰雕观赏区、雕刻体验区以及室内飘雪乐园等游乐区域。,{}
佗城东山寺,Tuocheng Dongshan Temple,51165,83682,24.056663,115.199984,演出场馆|文化古迹,,0.0,0,3.3,3,https://youimg1.c-ctrip.com/target/01A0912000a3fcr979F0C.jpg,0,0,0,0,1小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",“首营古寺在东山，底事钟鸣向暮间；一百八声声响后，僧人从此锁禅关。”这是“唐宋八大家”之一的苏轼被贬谪惠州到龙川游玩，在尽兴游览东山寺后写下的一首七言绝句。东山寺，座落在龙川佗城镇东瑶村，面向嶅山与东江，背靠东山岭，因此取名为“东山寺”。它始建于隋朝大业七年（公元611年），是一座历史悠久的古寺。东山寺大门正对着东江，一幅“山壮秀色迎宾客，寺院钟鼓念弥陀”的金色对联雕刻在大门两旁，尤显古朴而庄严。沿门而进，可见寺内种植着柳树、松柏等植物。东山寺是个三进院落四合院，建筑为硬山顶式，面积达500多平方米。寺内分别设有三宝殿、观音殿两个拜殿，二殿均设有两根粗而稳的门柱。三宝殿上摆放有如来佛祖、弥勒佛祖等五个栩栩如生的神像；观音殿的中间则摆着1个观世音，旁边也有近20个神态各异、活灵活现的神仙。寺内的门梁、屏风皆雕龙刻凤，精雕细琢。据该寺的看管者刘伯告知，几年前，在观音殿的前方摆放着一个洪钟与暮鼓，后来被人偷走。每当早晨敲钟、傍晚击鼓之际，方圆十里均可闻得晨钟、暮鼓之声。东山寺背靠郁郁葱葱、古木参天的东山岭，面向江风习习、江水细流、碧绿平静的东江，每当夕阳西下，僧侣上香诵经，暮鼓鸣响，百鸟归巢，农夫牵牛带锄而归，此情此景，尤为美丽。东山寺被列入龙川八景之一“东山暮鼓诵弥陀”。清康熙三十年（公元1691年），时任龙川县知县的王英，曾用一首《东山暮鼓诗》，将东山寺的壮观景象表现得淋漓尽致：“群山翠色远重重，中有楼如是梵宫。树影依微留晚照，钟声杳霭度天风。残烟渺渺连深谷，飞鸟翩翩入远空。此际余音尤可听，寥寥半在暮云中”。东山寺不仅是善男信女顶礼膜拜之地，也是尊师重教之居。名相吴潜罢官贬谪龙川期间（南宋景定三年，公元1261年），他在东山寺创设了“三沙书院”，又名“东山书院”，常偕士大夫、文人墨客在此讲授道经，并收取了过百名学生，为传播先进中原文化起到了一定作用。千年以来，东山寺的香火不断，不少群众不惜千里迢迢前来到此拜祭，以求得心里慰藉。但到了清末之后，战乱、天灾、人祸不曾断过，日益衰败，年久失修的东山寺也开始露出岁月的蚀迹，房顶、屋舍逐渐倒塌；1960年，东山寺遭遇灭顶之灾，一场罕见的暴风雨的突至，东山寺全面崩塌。幸好，在上个世纪80年代，社会民众为东山寺自愿捐资，在原址重建东山寺。现在的东山寺，虽不如前，但前往拜祭的脚步从未停止，东山寺又开始终日香烟缭绕……,{}
南园古村,Nanyuan Ancient Village,1408781,10775503,23.817291,114.777023,演出场馆|古镇古村,,0.0,0,3.7,17,https://youimg1.c-ctrip.com/target/100o070000002c5pq52DE.jpg,0,0,0,0,0.5-1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 08:30-17:00（17:00停止入园）', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:30-17:00(最晚入园17:00)'}]}]}",南园古村又名南园第一村(南国古村又名南国第一村)，位于中国河源仙塘镇红光村，由红光村委独立出资，是南中国现存规模大、历史悠久、文化底蕴深厚、具代表性的一个客家风水古村落，据古书记载：自唐开元二十六年！（公元738）建村以来，至今已有1200多年历史。“南园位于河源市区东北方向，居禾溪约中枢之地；东江水傍南园而过，甘泉滋润，仙气缭绕；其龙脉发源于碣砑山，绕行向西复自西而南，盘旋起伏，气势雄伟，绵垣不绝”数平方公里福地神龙环抱有情。南园古村落的客家民居古建筑多以府第式结构为主，讲究座向、主次对称、外型堂皇美观，多采用青砖为墙，雕梁画栋，工艺精美，一座大型的古民居建筑有上百个房间，可供一二十户上百户口人居住。厕所、柴草间、畜栏一般都在住座屋两侧一定距离的地方。具有代表性的就有“大夫弟”、“新衙门”、“老衙门”、“老楼”、“新楼”等。南园古村旅游区现由“大夫弟”、“新衙门”、“古炮楼遗址”、“老衙门”和“柳溪书院”等保存完好的客家古建筑遗产组成一个完整的村落，体现了其古民居建筑的特色和艺术、古村落出色的防御性及潘氏家族“忠孝传家、诗书启后”的家训。南园民居古建筑共有30多座，有客家围龙屋、雕楼、书院等其中多以府第式结构为主，讲究风水布局、主次对称、外型堂皇美观，多采用青砖灰瓦，雕梁画栋，工艺精湛，所体现的特色是：取材便利，楼体坚固牢靠、规模大、结构封闭一体，同时还体现了阴阳思想和儒道治家思想。具有代表性的就有“大夫第”、“新衙门”、“老衙门”“古炮楼遗址”、“柳溪书院”等。,{}
连平博物馆,Lianping Museum,1832034,24651230,24.363219,114.4907,博物馆|演出场馆,,0.0,0,4.1,14,https://youimg1.c-ctrip.com/target/0104812000atipca88B64.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 09:00-11:30,15:00-17:00 周一；具体营业状态以当天开放情况为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-11:30,15:00-17:00'}, {'weekTime': '周一', 'weekDesc': '不开放'}]}]}",连平博物馆位于广东省连平县城南山公园内，集文物收藏、陈列、征集、保护、考古研究等功能为一体。主要陈列“三十六字官箴”和颜氏三代的题跋译文及颜氏三代传承官箴等。,{}
惠州中海汤泉,Zhonghai Huizhou Tangquan,22850,81230,23.202392,114.369979,体验慢生活,三面环山的泽谷中温泉沐浴,0.0,0,4.4,372,https://dimg04.c-ctrip.com/images/100r1f000001gopyc4414.jpg,188.0,188.0,188.0,0,1天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1天', 'openTimeDesc': '全年 09:30-23:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:30-23:30'}]}]}",汤泉位于惠城区小金口镇内，毗邻惠州大道，以温泉、冷泉、瀑布三位一体而著称。该区域隐匿于三面环山的泽谷中，拥有终年不竭的温泉水，仿佛汨汨涌出的液体金矿，自古以来就是远近闻名的温泉沐浴场所，大文豪苏东坡曾为汤泉留下了“汤泉吐艳镜光开，白水飞虹带雨来”的溢美之词，丝毫不为过。,"{'儿童': [['1.2米以下儿童可享受免票', '免费']]}"
客天下绿色庄园,,130874306,130874306,23.654556,114.622239,游山玩水,,0.0,0,4.5,2,https://youimg1.c-ctrip.com/target/0103g120009277v0yF66E.jpg,30.0,30.0,30.0,0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 09:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:00'}]}]}",田园花海位于国家4A级景区——河源客天下国际旅游度假区内，距离河源市中心仅40分钟车程；依托于悠久的客家农耕文化底蕴和优美的花卉草木自然风光，打造集生态旅游、生态农业示范、生态产品生产、研学科普，团队拓展为一体的多功能共融的自然乐园。田园花海配套设有，花海观光区、野炊烧烤区、休闲娱乐区、垂钓场等，是公司团体团建、亲子出游、休闲活动的理想场地。,"{'儿童': [['1.2米（不含）以下儿童', '免费']]}"
南昆山云顶温泉,Cloud Nine Hot Spring,1407154,10759261,23.575412,114.00437,体验慢生活|4A,原生态森林中的温泉,0.0,0,4.7,2600,https://dimg04.c-ctrip.com/images/100t0r000000hcyxqA40C.jpg,99.0,99.0,99.0,80.0,0.5-1天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '7月4日-7月6日 08:00-23:59（23:00停止入园）；7月7日-12月31日 08:30-23:00', 'openDateRuleInfo': [{'dateDesc': '7月7日-12月31日', 'isCurrentTime': True, 'openWeekRuleInfo': [{'weekDesc': '08:30-23:00'}]}, {'dateDesc': '7月4日-7月6日', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-23:59(最晚入园23:00)'}]}]}",云顶温泉坐落于南昆山的原生态森林环境之中，这里绿树环绕，空气清新。酒店有着浓浓的东南亚风格，建筑恢弘大气，提供优良的水质与高雅舒适的休闲环境。云顶温泉房型多样，在森林泡池房中，可以一边欣赏远处山峦起伏之景，一边享受惬意的温泉体验。温泉区内设有多种泡池，酒杯池等，水上乐园、烧烤区等设施也是一应俱全。,"{'儿童': [['1.2米(含)-1.5米(不含)', '优惠'], ['1.2米以下(不含)', '免费']]}"
广东罗浮山风景名胜区,Luofu Mountain,22847,81227,23.26468,114.036322,亲近大自然|5A|登高爬山,国家5A级旅游风景名胜区,0.0,0,4.5,3323,https://youimg1.c-ctrip.com/target/1A0a11000000raaoy80B4.jpg,158.0,158.0,158.0,158.0,1-2天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '索道营业时间为  \n下站 9:00~17:00   \n上站 9:00~17:30', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2天', 'openTimeDesc': '全年 07:00-18:00（17:00停止入园）；索道营业时间为  \n下站 9:00~17:00   \n上站 9:00~17:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '07:00-18:00(最晚入园17:00)'}]}]}","罗浮山，自秦汉以来便被称为“仙山”，历来被冠以“岭南第一山”、“百粤群山之祖”等美誉，是中国十大道教名山之一，被尊为“第七大洞天”、“第三十四福地”。两千年多来，罗浮山凭借“仙山”的魅力，吸引了道教、佛教和儒学在此繁衍兴盛，儒、释、道三教的著名人物、重要关键节点都与罗浮山相关，罗浮山始终活跃在文人想象和诗词歌赋中，积淀了深厚的文化底蕴，成为岭南最重要的文化地标之一。罗浮山位于广东省“惠民之州”惠州市东江之滨，地处岭南“旅游休闲走廊”的中心地段，总面积约1793平方公里，其中风光最秀丽，人文最丰富的区域划为罗浮山风景名胜区，总面积为214.32平方公里，是国家级风景名胜区、国家5A级旅游景区。罗浮山拥有山峰432座，其中海拔1000米以上山峰80多座，主峰飞云顶海拔1296米。飞瀑名泉980多处，洞天奇景18处，石室幽岩72个，拥有泉、池、涧、瀑、林、洞、观、寺、塔、峰等景观。神仙洞府超凡脱俗，吸引着古今无数名贤名流流连神往，历代名贤如陆贾、谢灵运、李白、杜甫、刘禹锡、韩愈、柳宗元、李贺、苏轼、黄庭坚、杨万里、周敦颐、朱熹、汤显祖、祝允明、袁枚、屈大均等都留下了经典文赋和诗篇。“仙山”成为罗浮山的固有文学形象，罗浮日出、罗浮梅、罗浮梦、罗浮蝶、罗浮雀等成为中国文学的特有意象，被全国历代著名文人所认可和传播。罗浮山是中国道教岭南教派发源地、岭南中医药文化发源地。东晋道教学者、著名炼丹家、医药学家葛洪曾在罗浮山采药炼丹、修道著述，开创了中国岭南道教教派。以宗教文化、葛洪文化、中医药文化、东江纵队文化、东坡文化等为代表的罗浮山历史文化源远流长，在岭南文化史上占有不可忽视的地位。罗浮山旅游路线A线，线路一：漫步线路大门→人间仙境→梅山别梦→白莲湖→丛林穿越→葛洪博物馆→桃园洞天→过江龙→青蒿园→东坡亭→百草油历史文化长廊→稚川丹炉→洗药池→星宿广场→冲虚古观→朱明书院→东江纵队纪念馆→会仙桥→大门游览时间：2.5小时 适合人群：所有游客线路二:游玩线路大门→人间仙境→梅山别梦→白莲湖→丛林穿越→葛洪博物馆→星宿广场→冲虚古观→东江纵队纪念馆→乘坐观光车→狮子峰广场→丛林玻璃漂流→大门游览时间：2.5小时 适合人群：喜欢刺激的游客B线，线路一：大门→人间仙境→白莲湖→梅山别梦→丛林穿越→葛洪博物馆→桃源洞天一飞来石→遗履轩→仙人卧榻一双燕亭 →蓬莱仙洞一霓裳飞涛→狮子峰→登山索道(上行)→鹰嘴岩→登山栈道→飞云顶游览时间：7—8小时 适合人群：喜欢冒险的游客路线二：大门→人间仙境→白莲湖→乘坐观光车→乘坐登山索道(上行)→鹰嘴岩→登山栈道→飞云顶游览时间：6—7小时 适合人群：爱好登山的游客C线 研学路线路线一:奇花异草科普游景区大门→人间仙境→白莲湖→梅山别梦→罗浮山文创中心→曲水流觞→葛洪博物馆→桃园洞天→青蒿园→百草园→东坡亭→百草油历史文化长廊→稚川丹炉→洗药池路线二:红色爱国主义教育游景区大门→人间仙境→白莲湖→葛洪博物馆→党史学习之路→东江纵队纪念馆罗浮山现有景点项目1、罗浮山丛林玻璃漂流罗浮山丛林高空玻璃漂流，位于岭南第一山罗浮山风景名胜区狮子峰。游客乘坐皮划艇自罗浮山狮子峰出发，以水为润滑介质，在以玻璃铺设的水滑道内乘浪而行。时而穿梭在树海丛林之中，时而盘旋与群山峻岭之上，宛如碧海之中一叶轻舟，又倘若惊涛骇浪之中一艘巨舰，从罗浮山狮子峰山上一路飞奔而下。罗浮山丛林高空玻璃漂流从出发到终点，全长3000多米，上下高差近200米，是目前广东乃至华南地区落差大、线路长、设计理念最先进的的丛林高空玻璃漂流水滑道。罗浮山丛林高空玻璃漂流，是罗浮山景区全新引进具娱乐性、参与性、互动性的旅游娱乐项目。该项目既有旅游娱乐功能，又极具互动体验感，同时还兼备下山代步功能为一体的大型旅游娱乐项目！它是以钛合金钢、高强度钢化玻璃为主要材料，依山体坡度修建而成的巨型水滑道，相较传统河滩、山谷漂流，罗浮山丛林高空玻璃漂流，它老少皆宜、安全可靠。既能让您感受炎炎夏日玩水、戏水湿身的清凉一夏，还能带您感受飞跃山峰、穿越丛林，俯瞰罗浮仙境体验。罗浮山丛林高空玻璃漂流设计独特，滑道的上方时而绿树成荫，时而蓝天白云，下方是时而潺潺溪水、时而怪石挡道。罗浮山丛林高空玻璃漂流，最高处距离地面数十米，游客既可单人乘坐亦可双人乘坐。由于玻璃水滑道光洁度高，加之坡度落差大，滑行距离长，加速度极快，极具刺激性，却又能让您身处有惊无险之中，深受广大游客的喜爱。罗浮山丛林高空玻璃漂流，犹如飞跃山谷的一条巨龙横空出世，带您奔袭与群山丛林之中，迸发出一声声的呐喊，尖叫。山峰、大树在耳畔呼啸而过，激荡的浪花轻触您的脸颊，山风迎面吹过发梢，让人感觉到格外的清爽，刺激！身心得到碰撞式的释放，体验后让心灵得到更高升华。游岭南第一山，体验华南第一漂，感受罗浮山旅游新境界！罗浮山丛林高空玻璃漂流欢迎您！2.罗浮山丛林飞车介绍罗浮山丛林飞车源自德国，具有刹车功能，可供乘坐者控制速度、沿轨道自上而下进行无动力滑行的双人滑车。为确保安全，当车速大于 39km/h 时，该设备即自动减速，避免太快让游客受到惊吓；罗浮山丛林飞车，既惊险、又剌激，即满足了消遣娱乐的需求，还可锻炼运动者的反应速度、应急能力、身体协调性等。因其安全又不乏刺激，充满丛林滑行的乐趣，深受广大游客、特别是青少年的喜爱，是最适合森林景区的游乐项目。罗浮山丛林飞车老少皆宜，相比其他游玩项目，虽惊险刺激但却能让您有惊无险。同时，罗浮山丛林飞车还提供上山爬坡功能，即可坐着轨道车，代步爬坡上山，又可盘旋、转弯，从落差近百米的山坡上极速滑下，既能欣赏景区的自然美景，又能感受风驰电掣的刺激。罗浮山丛林飞车既可以自索道下站由游客控制速度自由滑行至朱明书院，还可以从朱明书院乘坐丛林飞车上陡坡滑行到索道下站，省去您爬陡坡 登数百级台阶的劳累之苦！罗浮山丛林飞车欢迎您！ 3.罗浮山山地越野车与山地越野卡丁车罗浮山山地越野车与山地越野卡丁车项目全新启动，带你一起感受发动机强烈的轰鸣，速度和方向的自我把控，爬坡罗浮山的崎岖山路，穿梭山间密林，享受疾风呼啸，无论是迎接朝阳还是追逐日落，不妨一起来追逐自由。生而为玩乐，天性求放纵，带上头盔，系上安全带，在玩山地越野车的同时宣泄压力和郁闷，抛弃烦恼带你驰骋放纵，感受肾上腺素的飙升带来的强烈刺激感。罗浮山简介UTV的全称是Utility Vehicle,在国内被称为全地形越野车。是可以在任何地形上行驶的车辆，所以它能在沙滩、丛林、山地、雪地、河流、沼泽及沙漠、草原等复杂地形区自由行驶，堪称全能的行动工具。	驾驶山地越野车与平常驾驶不一样，即使眼前是一个不平整，且有土坑的上坡路段，若是普通车，可能心里还在犹豫着是否要小心翼翼的慢速通过或者换道而行，但驾驶UTV，脚下反应的倒是干脆利索，一踩油门踩到底，在引擎的咆哮怒吼声中，在车轮碾压后激起的飞溅泥点中，一鼓作气就开上去，忍不住尖叫，直呼过瘾。让人尖叫的山地越野卡丁车，超低底盘带来的真实越野的刺激与冲击，感受刹车加油门的超强动力，摆动方向盘漂移过弯，感受“速度与激情”的碰撞和尘土飞扬，你就是全场焦点，你就是NO.1！罗浮山山地越野车和越野卡丁车就在这里，只等你来，快带上身边的小伙伴前来打卡，享受速度带给你的快感吧！4.索道广东惠州罗浮山索道是国际先进的高速单线循环式脱挂吊厢索道，在原吊椅索道的基础上，坚持“原址原线，设备更新”，水平距离约1466米，垂直高差约466米，线路支架共10个，吊厢38辆，每辆吊箱可同时乘坐8人，索道运行最高速度为6米/秒，单向运量为1768人/时。可以满足景区中长期游客的乘坐需求。脱挂索道沿线一气呵成，气势雄伟壮观，群峰叠起，绿树成荫，鸟语花香，繁花似锦，罗浮山美景一览无遗。春夏两季，穿云霄而过，仿似神仙般梦境；秋冬两季，因山而悦，心旷神怡！置身绿色林海的缆车中可从不同方位和角度欣赏罗浮山秀丽的美景，沿途可眺望狮子峰、智者峰、鹰嘴岩、显岗水库、朱明洞景区全貌等，天气好还可远眺东江，在缆车进行中罗浮美景一览无遗。无论是风各日丽还是烟雨朦胧的日子，乘坐索道都有置身仙境的感觉。5.丛林穿越罗浮山丛林穿越是集运动、娱乐、挑战于一身的户外体验项目，目前已开设有花样少年勇士A线、花样少年勇士B线、白金勇士线、黄金勇士线共四条路线。游客全程穿戴专业安全装备，在山林间，采用跨、跳、爬、滑等动作，挑战空中飞人、空中隧道、极限飞网、悬空桥梁等关卡，身临其境体验高空攀爬与林间穿越的刺激。多条线路难易程度不同，小朋友和成人均可选择对应线路进行游玩。在游玩过程中，不仅给游客带来感官上的刺激，还可以提高小朋友的身体素质和心理素质，感受大自然原始森林带来的纯粹气息及自然之美。","{'儿童': [['身高1.3米以下（不含1.3）儿童', '免费'], ['身高：1.3米（含）~1.5米（含）儿童购儿童票', '优惠票']], '老人': [['60岁及以上老人持身份证', '免费']], '学生': [['全日制在校学生持学生证', '优惠票']], '军人': [['现役军人持军官证', '免费']], '残疾人': [['持残疾证', '免费']], '导游': [['随团导游持导游证', '免费']]}"
