名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片,成人票价格,老人票价格,学生票价格,儿童票价格,建议游玩,开放时间,介绍,优待政策 
星高度梦想水世界,,5712421,97587301,22.631768,114.068927,水乐园,,0.0,0,2.5,23,https://dimg04.c-ctrip.com/images/0102p1200082va5laB0FF.jpg,129.0,129.0,129.0,129.0,0.5-1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeHolidayDesc': '中国法定节假日 10:30-21:30开放', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 周一-周五 13:30-21:30 周六-周日 10:30-21:30；中国法定节假日 10:30-21:30开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周一至周五', 'weekDesc': '13:30-21:30'}, {'weekTime': '周六至周日', 'weekDesc': '10:30-21:30'}]}, {'dateDesc': '中国法定节假日', 'holidayOpenDesc': '10:30-21:30开放', 'isCurrentTime': False}]}",星高度梦想水世界是粉色主题亲子水世界，拥有三大主题：遇见海豚湾-动感冲浪剧场、独角兽城堡-浪漫彩虹水寨、火烈鸟之森-梦幻森林漂流，有丰富的游玩项目包括造浪池、彩虹滑道、空中透明玻璃漂流河等，不用去海边也能与浪花亲密接触，体验被海浪冲击的快感，园内还有各式各样的粉色卡通造型、巨型粉色独角兽，设计感十足，随手一拍分分钟拥有大片。,{}
海上彩虹号,,134096948,134096948,22.600652,113.814661,,,0.0,0,4.8,10,https://dimg04.c-ctrip.com/images/0102n120009sz9c3r9FBC.png,138.0,69.0,138.0,69.0,,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 09:30-19:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:30-19:00'}]}]}",观光景点：深圳机场码头——深中通道——西湾红树林——深圳西港区（大铲湾码头、妈湾港、赤湾港）——“湾区之光”摩天轮——前海CBD；航线为环线，抵达各个景点之后原路返回。,{}
冰纷万象滑冰场,World Ice Arena,1510675,18167076,22.539781,114.11139,,奥林匹克标准真冰滑冰场,0.0,0,4.4,124,https://dimg04.c-ctrip.com/images/350j1a0000018yg1c1D7A.jpg,88.0,88.0,88.0,88.0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '整冰时间：周一至周五14:00-14:30、16:30-17:00、19:30-20:00；周六周日多一时段12:00-12:30。详情以景区公示为准。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 周一,周三-周五 10:30-22:00 周二 10:30-19:30 周六 10:00-21:00 周日 10:00-22:00；整冰时间：周一至周五14:00-14:30、16:30-17:00、19:30-20:00；周六周日多一时段12:00-12:30。详情以景区公示为准。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周一,周三至周五', 'weekDesc': '10:30-22:00'}, {'weekTime': '周二', 'weekDesc': '10:30-19:30'}, {'weekTime': '周六', 'weekDesc': '10:00-21:00'}, {'weekTime': '周日', 'weekDesc': '10:00-22:00'}]}]}",深圳冰纷万象滑冰场，位于深圳市罗湖区华润万象城4楼，2005年1月1日开业，总面积约3600平方米，其中冰面面积为1800平方米，是深圳国际级商业真冰滑冰场，也是东南亚好的奥林匹克标准真冰滑冰场之一。深圳冰纷万象滑冰场整个冰面全年的温度可持续控制在-10度左右，平均每两小时洗冰一次，力求给滑冰者提供良好舒适的冰面环境，而冰上的温度可保持在20度左右，无论在炎热的夏日，还是寒冷的冬日，都将给场内的滑冰者提供舒适宜人的环境。滑冰场提供公众滑冰，可举行花样滑冰比赛以及其他冰上娱乐活动。并有专业的滑冰学校进行一流的滑冰技术培训，在推广普及冰上运动的同时，也已成为培养中国未来冰上健将的摇篮。作为时尚、健康的运动之一。真冰滑冰，将为您带来全新的休闲运动体验。,{}
后海,Houhai,69263295,69263295,22.518051,113.941247,游山玩水,,0.0,0,4.0,16,https://dimg04.c-ctrip.com/images/010311200099tulnp286A.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",后海是一个海湾，又名深圳湾，这里有深圳湾广场、海上世界、欢乐海岸等。,{}
求水山景区,Qiushuishan Scenic Area,2482943,33727511,22.59832,114.143626,演出场馆|遛娃宝藏地,爬长城及各类有趣娱乐设施,0.0,0,4.3,115,https://dimg04.c-ctrip.com/images/100w1f000001gwaxcB538.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 周一-周五 09:00-19:30 周六-周日 09:00-20:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周一至周五', 'weekDesc': '09:00-19:30'}, {'weekTime': '周六至周日', 'weekDesc': '09:00-20:30'}]}]}",求水山公园，位于深圳市龙岗区布吉镇南岭村，由闻名全国的南岭村建设开发，是深圳重点旅游区之一。园内景点包括“中国历史长廊”、“登山长城”、“客家民俗园”、修复战备坑道、“长征雕塑园”、劳动教育基地等。一进入公园右边就是游乐园，往左走就可以爬“长城”了。平时山上人很少，大多是父母带着小孩在游乐园玩。,{}
沙鱼涌沙滩,Shayuchong Beach,3447995,39266334,22.607826,114.416215,海滨沙滩,有山水环绕的小村落,0.0,0,4.9,25,https://youimg1.c-ctrip.com/target/0102r1200092llem92431.jpg,0,0,0,0,3-4小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-4小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",沙鱼涌沙滩位于深圳市大鹏葵涌油码头以东约500米，藏着一个山水环绕的小村落——沙鱼涌村。,{}
深圳大梅沙湾游艇会,Dameisha International Yacht Club,1408123,10759492,22.597824,114.311348,游艇帆船|亲近大自然|海滨玩水,体验刺激的豪华游艇,0.0,0,4.7,70,https://youimg1.c-ctrip.com/target/100w1f000001gw9y7ED73.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 09:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:00'}]}]}",大梅沙湾游艇会坐落于深圳市盐田区大梅沙，从市区驱车三十分钟。东侧毗邻喜来登大酒店，西侧愿望塔。项目占地面积8万多平方米，背山面海，空气清新，沙滩开阔，椰树林立，充满一派浓郁的亚热带海滨风光。大梅沙湾游艇会利用原有5.6万多平方米的凹入式天然内湖，为200多艘游艇和帆船提供值得信赖的避风港口，提供300个水上摩托泊位给喜欢水上运动的会员，可停泊100尺超级豪华游艇。,{}
大运中心体育场,,123857864,123857864,22.696946,114.217948,演出场馆,,0.0,0,5.0,2,https://dimg04.c-ctrip.com/images/0105112000buopxpc2E63.jpg,0,0,0,0,,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 09:00-22:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-22:30'}]}]}",大运中心体育场分为地下一层，地上五层，体育场内设有地下停车场、比赛用房、媒体用房、记者咖啡厅、贵宾看台、包厢和电视直播室等，其中，两层较低的看台是围绕整个盆形的体育场设置的。,{}
关山月美术馆,Guanshanyue Art Museum,50815,83428,22.549381,114.06426,演出场馆|特色展馆,美术爱好者及文艺范儿天堂,0.0,0,4.6,156,https://dimg04.c-ctrip.com/images/1A0f1c000001cwtjiE3FA.jpg,0,0,0,0,2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2小时', 'openTimeDesc': '全年 周二-周日 09:00-17:00（16:30停止入园） 周一', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周二至周日', 'weekDesc': '09:00-17:00(最晚入园16:30)'}, {'weekTime': '周一', 'weekDesc': '不开放'}]}]}",关山月美术馆是深圳知名的两大美术馆之一。美术馆共有3层，拥有8个室内标准展厅，一个圆型大厅和一个户外雕塑广场。以收藏、陈列关山月先生及其同时代的美术作品为主，兼顾一些现当代国内外艺术。关山月美术馆的前面是一座半圆形的建筑，后面背靠着一座山，暗喻着“山月”这个名字。它于1997年正式落成开馆，是为了保存关山月先生捐献的艺术作品特别设立的美术馆。进来的时候，你就能够感受到美术馆独特的氛围，宁静。大家都安静的享受着艺术带来的平和，况且这里的环境明亮而宽敞。旁边会设有固定及流动休息区，有可以坐的地方，不用担心逛累。一般巡回主题的展览会设在一楼的3个展厅，然后，二楼常年展出关山月先生的生平及他在郭煌莫高窟的临摹。这里共存放着813件关老创作的精品，从建成的那天起，它就当之无愧地成为全世界收藏关山月作品较齐全的美术馆。这些作品包含了关老各个时期创作的精品力作，成为深圳较宝贵的文化财富之一。关山月美术馆里经常会开设各类展览，比较常见的展是国画展、摄影展，这几类偏多，具体都可以在官网查看近期展出内容。这里是美术爱好者必去的地方，观摩学习的好地方，也是文艺范儿的天堂。周末有空的话，可以带小朋友来看看，陶冶下情操，性格及爱好都是从小养成的。并且，美术馆后面就是莲花山公园，参观完画展，可以顺带去公园爬爬山，放风筝，可以拥有一个美好的周末。,{}
阳台山森林公园-大浪文化公园,Yangtaishan Forest Park (Fulong Road),4628535,51930034,22.669204,113.988293,演出场馆,,0.0,0,4.6,31,https://dimg04.c-ctrip.com/images/10091d000001epu4v1915.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 06:00-22:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '06:00-22:00'}]}]}",大浪文化公园位于羊台山森林公园内，是羊台山森林公园的主要入口，以植物为主要造景元素，打造了沁香园、百果园、棕榈园、流金谷、溢彩坡等五个花、果、色、香、姿不同观赏特色的植物群落景区。,{}
深南大道,Shennan Avenue,1508954,18134166,22.541402,113.915125,街区漫步,畅玩欢乐谷,0.0,0,4.6,124,https://dimg04.c-ctrip.com/images/100g0z000000nfs70442E.jpg,0,0,0,0,2-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",深南大道是深圳的大动脉、全长25.6公里。深南大道被称为深圳的一张名片，通常所称的“深南路”包括“深南大道”、“深南中路”和“深南东路”三部分。深南大道成为这座城市的坐标轴，就像长安街之于北京、东方明珠之于上海。沿途的景点及商圈：深大北、科技园、世界之窗、欢乐谷、华侨城、深圳国际园林花卉博览博艺园、香蜜湖水上乐园、华强北商圈、中信城市广场、地王观光深圳之窗、东门商圈等。,{}
盐田社区夜市文化街,Yantian Community Night Market Wenhua Street,130842872,130842872,22.581984,113.859478,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105f12000bfxhxiyECAE.jpg,0,0,0,0,,,白天是普通大马路，夜晚是美食文化街，在深圳有这么一条夜晚“限定款”宝藏夜市--盐田街，在这里，你能吃出家乡的味道，也能享受深圳的活力，从这里出发，一起探寻深圳的夜经济。,{}
珠海观光巴士,,130854218,130854218,22.298569,113.578947,,,0.0,0,4.2,50,https://dimg04.c-ctrip.com/images/010241200090g5f1w2B1B.jpg,0,0,0,0,0.5-1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 09:00-19:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-19:30'}]}]}",珠海观光巴专线整车5Gwifi覆盖，并设有VR体验区，游客在车上即可“玩转”珠海众多海岛，探索虚拟海底世界。车厢提供自助饮料售卖机，提供充电宝服务，并提供纪念品、地方特产等物品展示柜，游客可在车厢体验，通过线上商城购买。车内配有导览显示屏，可触屏查看景点图及宣传视频，更全面、深入了解各风景名胜及其特色。车辆还通过GPS景点定位，实时播报旅游景点介绍，并通过无线耳机实现多语种讲解。,"{'儿童': [['1.2米以下儿童免费，每名成人限带一名免票儿童', '免费']]}"
奈尔宝家庭中心（卓悦店）,Nairbao Family Center (Zhuoyue Shop),5717267,130258831,22.536647,114.064354,儿童乐园,亲子玩乐,0.0,0,5.0,9,https://dimg04.c-ctrip.com/images/0102y120008wfui4r33DF.jpg,99.0,99.0,99.0,99.0,3-4小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-4小时', 'openTimeDesc': '全年 周二-周日 10:00-21:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周二至周日', 'weekDesc': '10:00-21:00'}]}]}",专为0—14岁儿童家庭提供高端亲子玩乐，集美学体验、娱乐设施、中英文分级阅读、儿童主题活动、亲子主题餐厅、专属派对服务为一体国际家庭成长空间,{}
茶溪谷茵特拉根小镇,Tea Valley Interlaken Town,1508465,18126797,22.631954,114.277591,地标观景,重现瑞士田园风情,0.0,0,4.4,151,https://dimg04.c-ctrip.com/images/100t1f000001gq9qd6AEF.jpg,0,0,0,0,0.5-1天,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': True, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",茵特拉根位于华侨城的茶溪谷景区，用瑞士阿尔卑斯山路的小镇Interlaken来命名。小镇建筑完美重现了瑞士田园风格，浪漫又优雅，位于山水之间，景色也非常优美，因此许多新人都选择来这里拍婚纱照。这里有古朴的茵特拉根廊桥、清幽的茵特拉根湖畔、典雅的茵特拉根酒店、充满怀旧味道的咕咕钟舞台、融于森林的茵特拉根温泉、透露着异国浪漫情怀的茵特拉根街景公寓，走在街道上宛如穿越到了瑞士。咕咕钟舞台每天都有多场表演，比如小丑表演、木偶表演还有小型的音乐表演，有兴趣的话可以看看。,{}
中山影视城,Zhongshan TV and Film City,136203,97794,22.447196,113.531396,嗨玩乐园|影视基地,多国建筑群再现革命年代,0.0,0,4.2,966,https://youimg1.c-ctrip.com/target/0104l120009ebfbx889DE.jpg,60.0,60.0,60.0,60.0,3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeHolidayDesc': '中国法定节假日 08:30-23:00开放(停止售票22:00,最晚入园22:00)', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3小时', 'openTimeDesc': '4月28日-12月31日 周一-周五 08:30-22:00（21:00停止售票，21:00停止入园） 周六-周日 08:30-23:00（22:00停止售票，22:00停止入园）；中国法定节假日 08:30-23:00开放（22:00停止售票，22:00停止入园）', 'openDateRuleInfo': [{'dateDesc': '4月28日-12月31日', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周一至周五', 'weekDesc': '08:30-22:00(停止售票21:00,最晚入园21:00)'}, {'weekTime': '周六至周日', 'weekDesc': '08:30-23:00(停止售票22:00,最晚入园22:00)'}]}, {'dateDesc': '中国法定节假日', 'holidayOpenDesc': '08:30-23:00开放(停止售票22:00,最晚入园22:00)', 'isCurrentTime': False}]}",中山影视城位于孙中山故居旁，被优美秀丽的景色包围着，是一个集旅游观光、爱国主义教育和影视拍摄等于一体的新主题文化旅游景点。影视城沿着孙中山先生的革命足迹，分别建造了中国、日本、英国、美国和展览馆五大板块，浓缩了他在世界各地从事革命活动的纪念地，让游客深刻的了解到这位伟人为中国的革命而作出的艰苦奋斗，十分具有教育意义和纪念意义。中山影视城内有南京中山陵、总统府、广州起义指挥部、黄埔军校、陆皓东烈士陵园、上海孙中山故居、日本孙中山故居、英国伦敦警察局、大教堂、美国唐人街同乡会馆、纽约孙中山住处、北京铁狮子胡同等18个再现孙中山先生革命历程的历史场景景点和中山近代名人馆、辛亥革命历史图片展览馆等共62个参观景点，漫步其中，能真切地了解孙中山先生波澜壮阔的革命一生和感受中山市丰富的历史文化内涵。影视城又是一个具有南国特色的知名影视拍摄基地，城内四大景区荟萃了中西方建筑艺术精华。这里有旧广州的街市店铺和市井风情，还保留着电视剧《羊城风暴》、《风雨西关》的多个场景；这里有再现美国都市特色的纽约大街、美国西部乡镇街景和闻名的美国唐人街的街景风貌；还有古朴典雅的英国景区建筑群，体现了西式建筑、欧式建筑、宗教建筑等不同风格，电视剧《冼星海》就在此完成。,"{'儿童': [['身高1.2米(不含)以下', '免费'], ['身高1.2米(含)-1.5米(不含)', '优惠']], '老人': [['65（含）周岁-70周岁（不含）凭本人有效身份证', '半价'], ['70周岁（含）以上，凭本人有效身份证', '免费']], '学生': [['中小学，全日制大中专学生凭本人有效学生证', '优惠']], '现役军人': [['凭本人有效证件', '优惠']], '残疾人': [['凭本人有效证件', '优惠']], '低保救助对象': [['凭本人有效证件', '优惠']], '五保户': [['凭本人有效证件', '优惠']]}"
洪湖公园,Honghu Park,50554,83255,22.565423,114.119795,演出场馆,风景秀美的休闲公园,0.0,0,4.6,337,https://youimg1.c-ctrip.com/target/100g1f000001gqxdr65F2.jpg,0,0,0,0,1-2小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 6:00-23:00（21:00停止入园）', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '6:00-23:00(最晚入园21:00)'}]}]}",洪湖公园位于罗湖区闹市中心，东起文锦北路，西至洪湖西路。公园内风景秀丽，亭池环绕，每天来此散步、垂钓、健身的市民数不胜数。公园更是以荷花而闻名，每至荷花花期，来此观荷、画荷、摄影的人们络绎不绝。每年6-8月是洪湖公园荷花盛开的季节，湖内荷花品种众多，或婀娜、或妩媚，姿态万千，让人流连忘返。若是错过了这段时期，来此看到平静的水面上漂浮着片片荷叶，也是一种独特的风景。华灯初上，公园的夜色十分婉约，含苞待放的荷花在灯光的映衬下显得格外迷人，拱桥上五彩斑斓的霓虹灯也很绚丽，吸引无数游客驻足于此。,{}
玫瑰海岸沙滩,,98277959,98277959,22.609076,114.374806,海滨沙滩,,0.0,0,5.0,11,https://dimg04.c-ctrip.com/images/0100512000apghfks067B.jpg,0,0,0,0,2-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '具体开放时间请咨询景区'}",在这里可以沙滩玩水、也可以婚纱摄影、还可以体验海滨婚礼的浪漫。,{}
邓小平画像,Deng Xiaoping Portrait,50538,83242,22.542349,114.104897,,深圳的标志性建筑,0.0,0,4.7,189,https://youimg1.c-ctrip.com/target/0100812000atp9tqw36E2.jpg,0,0,0,0,15分钟,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '15分钟', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",该画像耸立在荔枝公园东南出口，高十米，宽三十米，画像前鲜花常艳，绿草常青。画像的对边是地王大厦的，旁边是荔枝公园。,{}
前海石公园,Qianhaishi Park,5709279,88023562,22.526985,113.890185,演出场馆,,0.0,0,4.6,51,https://youimg1.c-ctrip.com/target/0103r1200092lq84t95C0.jpg,0,0,0,0,2-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",前海石公园位于前海自贸区，公园紧邻海滨，风景优美，是休闲观光的好去处。,{}
笔架山公园,Bijiashan Park,50552,83253,22.562293,114.079983,演出场馆,形同笔架山峰丘陵起伏地,0.0,0,4.5,141,https://youimg1.c-ctrip.com/target/0101r1200089fu9d9EB33.jpg,0,0,0,0,2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2小时', 'openTimeDesc': '全年 7:30-17:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '7:30-17:30'}]}]}",笔架山位于城市北侧，毗邻福田，是一片有十余座小山峰的丘陵起伏地，其中三座主峰东西鼎立，形同笔架，因而得名。主峰海拔178米，与地王大厦遥遥相望，从峰顶既可俯瞰繁华的市容，又可远眺深圳湾、蛇口和香港的上水、元朗的美景。公园位于八百米绿化带北部，是绿化带景观的重要组成部分。园内地形富于变化，山高林幽、鸟语花香，植物覆盖充分。公园的总体规划是建成一个具有鲜明的西方现代风格的园林，较大限度地体现原始的自然风光、风貌。游客在公园内可漫步、小憩、观赏园内丰富的自然景致，眺望园外的城市天际线、尽情享受远离喧嚣的宁静和气氛。,{}
深圳大鹏金沙湾沙滩,,131905139,131905139,22.569424,114.461441,,,0.0,0,4.2,8,https://dimg04.c-ctrip.com/images/01A2s12000a711nn19AF9.jpg,0,0,0,0,,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 08:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-18:00'}]}]}",金沙湾海滨旅游度假区位于深圳市东部海滨大鹏镇大鹏湾畔，是深圳东部黄金海岸的重要景点之一，这里背依温柔环抱的群山，有绵延四公里沙质 柔软的沙滩，洁净清澈的海水，沙滩生有万种风情的松林，山光水色、金沙夕照、林涛海韵、潜水征帆构成了一幅风光旖旎、风景迷人的海滨图画。,{}
