名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片,成人票价格,老人票价格,学生票价格,儿童票价格,建议游玩,开放时间,介绍,优待政策 
鼎龙湾欢乐大马戏,LOONG-BAY MERRY CIRCUS,99207842,99207842,21.398951,110.905763,特色演出,惊险刺激奇幻神秘欢乐,0.0,0,4.9,116,https://youimg1.c-ctrip.com/target/0100p12000878eum53071.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '2020年12月：鼎龙湾欢乐大马戏售取票时间：11:10-16:30；鼎龙湾欢乐大马戏运营场次时间：16:00；鼎龙湾欢乐大马戏入场时间：场次开演提前一小时可入场。 （以上时间会根据鼎龙湾园区经营需求及节庆活动进行调整，请以景区当天公布为准）'}",制作 实力呈现2020中国民营企业500强（54位），广东鼎龙实业集团深耕粤西又一力作。汇聚全球精英联袂打造，集舞美、原创艺术、极限表演、大型特技于一体的国际大马戏。全球精英 同台献技鼎龙湾欢乐大马戏拥有一支豪华国际演员团队，来自乌克兰、俄罗斯、保加利亚、墨西哥、智利、巴西、哥伦比亚、乌兹别克斯坦等10个国家，超百名的马戏精英。名家荟萃 大咖云集每名演职人员都是本行业的艺术大师，拥有超过10年以上马戏演出经验。除了强大的演员团队外，更有全新的惊险道具升级，用高超的技艺征服你的眼球。史诗 创新演绎《环球飞车》、《唯美仙境》、《梦幻火轮》、《翱翔天空》等四大节目，让你惊叫连连，用声光电及精彩演艺震撼你的感官，体验的畅快。趣味互动 惊喜不断从德萨斯牛仔小镇到德萨斯水世界，从水世界到马戏乐园，处处都有极具梦幻色彩的马戏氛围，有趣的互动，欢乐的巡游，让你时刻仿佛置身于马戏的世界。,"{'婴幼儿童': [['身高在1米(含)以下的', '景区现场购票30元/张']], '优待人群': [['身高在1米(不含)-1.5米(含)之间的儿童、55周岁(含)以上的老人凭身份证、全日制大中小学生凭学生证、现役军人凭军官证/士兵证、残疾人凭残疾人证', '优待票']]}"
湛江东海岛旅游度假区,Donghaidao Forest Park,5136193,58280032,21.019154,110.548756,森林草原|演出场馆,,0.0,0,5.0,42,https://youimg1.c-ctrip.com/target/0102c12000b7jc4yz7707.jpg,0,0,0,0,0.5-1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 9:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '9:00-17:00'}]}]}",东海岛是一个环境优美，景色宜人的海滨度假区。也是“湛江新八景”之一。这里正面南太平洋，可观日出。,{}
品胜天鹅湖,,90991480,90991480,21.254704,110.231181,游山玩水,,0.0,0,3.5,7,https://youimg1.c-ctrip.com/target/01054120007l7rwy8D2C5.jpg,28.9,28.9,28.9,28.9,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 09:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:00'}]}]}",天鹅湖庄园占地160亩，名贵花卉苗木品种多达上千种，更有黑天鹅近300只。全面打造婚纱网红拍摄基地，东南亚旅拍风格，拥有高达18个网红打卡点。,"{'儿童': [['1.2米(不含)以下', '免门票']], '老人': [['65周岁(含)以上长者凭身份证', '免门票']]}"
仙裙岛,Xianqun Island,69538401,69538401,21.023941,109.70418,海滨玩水|游山玩水,,0.0,0,2.3,8,https://dimg04.c-ctrip.com/images/01033120009dnofdf2ABB.jpg,0,0,0,0,1-2天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2天', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",与江洪渔港码头隔海相望，主要景点有原始森林、银白海滩、江洪渔港和海滨浴场。,{}
徐闻珊瑚礁自然保护区,Xuwen Coral Reef Nature Reserve,1714918,22867418,20.228149,109.931449,游山玩水,珊瑚礁区渔业资源丰富,0.0,0,4.0,5,https://youimg1.c-ctrip.com/target/0104j120008s7kwjm7075.jpg,0,0,0,0,2小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",徐闻珊瑚礁自然保护区，在广东省湛江市徐闻县西部角尾乡和西连镇沿海，面积约为109平方公里。在1999年，徐闻县人民政府成立了自然保护区，加强该区珊瑚礁自然资源的保护；于2002年经湛江市人民政府批准提升为市级自然保护区。经科研调查，徐闻珊瑚礁自然保护区的珊瑚品种已鉴定辨认的有2目17科49种，尚待鉴别的有2种，其中不乏珍稀种类，有些品种甚至是国内第一次发现。,{}
海滨公园游乐场,Zhanjiang Seaside Amusement Park,1434027,13721798,21.196653,110.417149,嗨玩乐园|游乐场,游乐设施齐全,0.0,0,4.5,44,https://dimg04.c-ctrip.com/images/0104c12000a8rwdyeB0F9.jpg,0,0,0,0,0.5-1天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '9:30-22:50'}",湛江市金时代游乐园有限公司属下游乐场是一个集运动、亲子休闲娱乐于一体的健康游乐园，园内多项大型游乐设施与优美的园林建筑融为一体，是游客休闲娱乐的好去处，位于海滨公园内，毗邻湛江八景之一的观海长廊，具有代表性的游乐项目有：62米高的大观览车、激流勇进、自滑行车、狂呼、碰碰车等，各种游乐设施融惊险、娱乐为一体，非常期待您的光临！,{}
茂名森林公园,Maoming Forest Park,66477,88309,21.626512,110.824153,4A|亲近大自然|森林草原|萌萌动物|演出场馆,野生动物保护科普教育基地,0.0,0,4.6,938,https://youimg1.c-ctrip.com/target/0100e12000a0ay0xt4F8C.png,25.0,13.0,13.0,13.0,3-5小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-5小时', 'openTimeDesc': '全年 08:30-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:30-17:00'}]}]}",广东茂名森林公园位于茂名市西郊，离市区仅12公里，占地面积4500多亩，是国家aaaa级旅游景区、全国科普教育基地、全国青少年户外体育活动营地、全国野生动物保护科普教育基地、大世界基尼斯之—勇敢者之路。森林公园树木葱郁，鸟语花香，空气清新、景色迷人。不仅是生态旅游、观光、休闲、娱乐的好去处，也是展示生物多样性和奇妙性，传播百科知识，开展科研、科普和生态环保教育的理想场所。广东茂名森林公园重要景区、景点主要有：勇敢者之路：被上海大世界基尼斯总部列入。是国内目前规模较大、跨距较长，特别采用双通道布设、可供多队列同时ｐｋ的大型游乐项目。设有“荡板船”、“攀悬梯”、“平衡桥”、“梅花桩”、“棋盘壁”、“飞天渡”、“云梯墙”、“双龙会”、“三障坡”、“玄网阵”、“秋千路”、“盘龙洞”、“晃桩道”等13个项目，模拟现代军事实战野练障碍穿越工事，集体力、智力、毅力、技巧挑战于一体，惊险刺激。动物展示区：动物别墅：有国家保护动物鳄蜥、巨蜥、蜂猴等。还有狼、海狸鼠、豪猪等多种珍贵动物，是饲养、保护、观赏动物的科普长廊。猛兽区：有白虎、狮虎兽、非洲狮、黑熊、金钱豹、孟加拉虎等各种食肉动物。猩猩馆：猩猩是亚洲的大猿，它们是世界上较大的树栖，也是繁殖较慢的——哺乳动物。火烈鸟园：拥有智利火烈鸟和古巴火烈鸟，是一种具有观赏性的鸟类。动物长廊：云集了阿拉伯狒狒、白颊长臂猿、金雕、秃鹫、金刚鹦鹉、黑帽悬猴、双角犀鸟、松鼠猴等珍贵动物一大批。草食动物区：云集了斑马、袋鼠、南非剑羚、水羚、黄麂、黑羚、耗牛、驼羊等大批外来珍贵保护动物。鳄鱼池：是粤西较大的观赏鳄鱼池。猴园：猴园有猕猴、食蟹猴等，是吸引游客的景点之一。名龟长廊：展示中外名龟20多种。珍贵名鸽园：收集中外名鸽20多种，名贵的品种“巨霸白玉球形鸽”，又名“英国吹气鸽”，目前全世界仅存三对，我国只有一对，茂名森林公园引进了其中一只。,{}
海田温泉,Haitian Hot Spring,130369102,130369102,21.399032,110.906992,,,0.0,0,5.0,1,https://dimg04.c-ctrip.com/images/0100412000av1zgqm1EDE.jpg,0,0,0,0,,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准。', 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 14:00-22:00；具体营业状态以当天开放情况为准。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '14:00-22:00'}]}]}",  ,{}
赤坎民国风情街,Chikan Minuo Customs Street,131896667,131896667,21.277007,110.363757,街区漫步,,0.0,0,5.0,2,https://dimg04.c-ctrip.com/images/0104k12000bkhplyv6766.jpg,0,0,0,0,,,,{}
中国科学院华南植物园,South China Botanical Garden， Chinese Academy of Sciences,2648019,38458458,20.382501,110.140778,,,0.0,0,4.0,3,https://youimg1.c-ctrip.com/target/0101812000bbe30weD5CB.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时'}",中国科学院华南植物园位于湛江市徐闻县，园内绿植茂盛，有大草坪，人们可以扎帐篷，是亲子互动的好去处。,{}
中塘长龙谷,,136021750,136021750,21.493841,110.334155,演出场馆|游乐场,,0.0,0,5.0,1,https://dimg04.c-ctrip.com/images/0101n12000adzgghm2A95.jpg,36.0,36.0,36.0,30.0,,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 09:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:00'}]}]}",中塘恐龙园是廉江长盛旅游公司于2022年12月投资建设，地址位于国家3A级中塘旅游景区内革命纪念馆旁，占地面积20000平方米，恐龙园以恐龙绘画、写实、仿真设计文化为主的主题乐园、周围有茂密的树林、有湖水围绕非常应景。景区也附带无动力设备、有儿童沙滩区，整个园区有成熟配套的环境。中塘恐龙园目前是粤西的恐龙文化园；我们致力将恐龙园打造成具有震撼力的，集博物、科普、观赏、游乐、参与等为一体的现代新型恐龙文化园。恐龙园分为六五个区；文化博物馆、考古区、网红打卡区、互动区、游乐区（亲子区、水上项目）、表演区、休息区。,{}
廉江鳄鱼生态公园,,136033422,136033422,21.553626,110.225692,,,0.0,0,3.3,3,https://dimg04.c-ctrip.com/images/0106712000aga747202A4.jpg,0,0,0,0,,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 09:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:00'}]}]}",廉江鳄鱼生态公园位于廉江市新民镇，距廉城7公里。是集鳄鱼养殖、水产养殖、功能产品生产、旅游观光、餐饮住宿、野外垂钓、休闲娱乐为一体的生态庄园。,{}
湖光岩玛珥湖,,5714539,110023179,21.138288,110.277803,游山玩水,,0.0,0,4.3,7,https://dimg04.c-ctrip.com/images/0106d120008dnw71j523C.jpg,0,0,0,0,2-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '包含在湖光岩景区景区内，具体营业状态以当天开放情况为准'}",湖光岩玛珥湖位于湛江，湖深20多米，湖水由地下矿泉水和雨水组成，该湖外观近似圆形，分东西两湖，东湖小，西湖大。,{}
樱花公园,Sakura Park,90499203,90499203,21.627581,110.280281,演出场馆,体验廉江特色文化的好去处,0.0,0,5.0,14,https://youimg1.c-ctrip.com/target/01068120009d0pakc3690.jpg,0,0,0,0,2-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '具体营业状态以当天开放情况为准。'}",公园由城北广场、园路绿化休闲景观及湖面三大部分组成，建成后与塘山岭生态公园、绿道连成一体，供市民游客登山健身、休闲散步等，是市民和游客出游、休闲娱乐、体验廉江特色文化的好去处。,{}
雷州市博物馆,Leizhoushi Museum,5702858,79436533,20.909991,110.092734,演出场馆|博物馆,,0.0,0,4.4,9,https://youimg1.c-ctrip.com/target/0100z120009cw553o4676.jpg,0,0,0,0,2-3小时,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '上午11:40停止进馆，日常开放下午17:10停止进馆，2023年暑期（7月10日至8月31日）下午17:40停止进馆。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '9月1日-次年7月9日 周二-周日 08:30-12:00,14:30-17:30；全年 周一；7月10日-8月31日 周二-周日 08:30-12:00,14:30-18:00；上午11:40停止进馆，日常开放下午17:10停止进馆，2023年暑期（7月10日至8月31日）下午17:40停止进馆。', 'openDateRuleInfo': [{'dateDesc': '7月10日-8月31日', 'isCurrentTime': True, 'openWeekRuleInfo': [{'weekTime': '周二至周日', 'weekDesc': '08:30-12:00,14:30-18:00'}]}, {'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周一', 'weekDesc': '不开放'}]}, {'dateDesc': '9月1日-次年7月9日', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周二至周日', 'weekDesc': '08:30-12:00,14:30-17:30'}]}]}",雷州市博物馆新馆是集收藏、展示、研究、教育、服务、交流为一体的现代化大型综合性博物馆，是雷州市标志性建筑物。馆内馆藏文物上千件，藏品种类繁多，内设多个常规展厅和临时展厅。,{}
徐闻博物馆,Xuwenxian Museum,5703866,79437519,20.332499,110.162719,演出场馆|博物馆,,0.0,0,4.6,5,https://youimg1.c-ctrip.com/target/0100h12000augf75c0762.jpg,0,0,0,0,,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 周二-周日 9:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周二至周日', 'weekDesc': '9:00-17:00'}]}]}",徐闻县博物馆位于徐闻县，靠近贵生书院和贵生公园，是粤西地区较为漂亮的博物馆之一。博物馆外型结构是仿汉代的建筑物而建造的，新建博物馆占地面积约3500平方米，大楼建筑面积约2400平方米，为２层仿汉风格构筑。,{}
乐儿乐儿童乐园（遂溪店）,Le'erle Children's Paradise(Suixi shop),1508707,18129166,21.369603,110.243712,儿童乐园,,0.0,0,4.7,32,https://dimg04.c-ctrip.com/images/0104y120009qxpwwhAEC4.png,0,0,0,0,3-4小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-4小时'}",乐儿乐儿童乐园是一家集游戏、启智为一体的儿童亲子乐园。致力为1岁半-7岁宝宝及家长提供高品质娱乐教育互动场所，愿用爱心和责任伴随宝宝成长。里面配套的玩具无尘无害，安全可靠，可以让您的宝宝在玩耍的同时，无忧无虑地触摸自然，享受自然！开发智力，提高儿童的抗病免疫力。,{}
海石滩泳场,Haishitan Swimming Pool (Nayanhai Rock Beach),1730945,22883545,20.888014,110.620984,海滨沙滩|海滨玩水|登高爬山,,0.0,0,4.5,2,https://youimg1.c-ctrip.com/target/0105f120009ebur2vD4C7.jpg,0,0,0,0,5-6小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '5-6小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",这是一条百多米长的沙滩，两旁环抱着黑色的火山熔岩礁石，象一个巨大的“凹”字。千万年前的火山在这里喷发，滚烫的熔岩遇到空气和海水冷却后，形成了这些嶙峋的黑色石头。碧波奔涌追逐而来，猛扑到黑色的礁石上，飞溅出朵朵洁白的浪花。沙滩松柔，接近海水的地方是平平的石滩，没有复杂的地况和危险的旋涡，在这里嬉水既安全，又刺激。那晏湾是雷琼火山世界地质公园景点之一，其火山剖面为雷州半岛标准火山岩地层的剖面，层理清晰明显：下部是颜色暗淡的石茆岭组火山碎屑岩，上部有层理平缓清晰明显的火山碎屑岩及柱状节理发育的玄武岩，两部之间有烘烤红层。,{}
湛江幻境空间（悬空玻璃剧场）,,136025153,136025153,21.195442,110.405906,特色展馆,,0.0,0,5.0,4,https://youimg1.c-ctrip.com/target/0104d12000af58mvx696D.jpg,49.0,49.0,49.0,39.9,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 10:00-20:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '10:00-20:00'}]}]}",火爆夏天的「幻境空间」 快来一探究竟! 360°裸眼VR沉浸式体验空间 这是一座移动的裸眼VR剧场 剧场通过代入感超强的时光隧道 由多面高清高刷LED屏幕+透明廊桥+ 全景声+8K沉浸式影片。,{}
普瑞美温泉,Puruimei Hot Springs,3801305,39622844,21.261315,110.395026,,泡汤按摩一站式休闲,0.0,0,4.5,94,https://youimg1.c-ctrip.com/target/100v1f000001h1anlEC6D.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 09:00-01:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-01:00'}]}]}",普瑞美温泉是一家集洗浴、温泉、足浴、餐饮、儿童乐园等于一体的一站式休闲养生会所。设有男女功能区域，包含温泉按摩池、游泳池、儿童嬉水池、干/湿蒸桑拿房、体验式淋浴室 、克奈普足浴区、清凉维他命冰吧、全自动无极自控休闲放松区、影音区、特色元素餐厅、儿童乐园等。,{}
海龟城,,131149128,131149128,20.885497,110.619527,,,0.0,0,4.0,1,https://youimg1.c-ctrip.com/target/0106b12000b7gk756D577.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时'}",海龟城内有许多需要救助的海龟，包括太平洋丽龟，绿海龟等，在这里人们可以体验喂海龟。,{}
庐山村,Lushan Village ,1714940,22867493,21.099152,110.17315,演出场馆|古镇古村,古民居建筑众多，文化深厚,0.0,0,4.4,14,https://youimg1.c-ctrip.com/target/0100y12000av1usbc5870.jpg,0,0,0,0,3-5小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-5小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",庐山村，已有七百多年历史，在古代，庐山村既是雷州半岛富豪财主的集所，又是人文蔚起的风水宝地，历史文化深厚。经历宋、元、明、清几个朝代，遗留下来的古民居建筑占地约一平方公里。各具特色的古名居建筑群28座，分为中间巷、中东巷、东边巷、东广场，中西巷、西边巷、西广场。村的东、西、北面建有三座特色的门，古建筑群中屋屋相通巷巷相连的结构联防系统为天下一绝，今人叹为止观,{}
廉江植物园,Lianjiang Botanical Garden,4593172,51715073,21.566973,110.273413,,园区广阔，植物品种丰富,0.0,0,3.4,9,https://youimg1.c-ctrip.com/target/0103s12000atkzv5t3A85.jpg,0,0,0,0,2-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '具体营业状态以当天开放情况为准。'}",廉江植物园面积十分大，有万亩植物园之称，园内植物品种丰富，十分具有观赏价值。,{}
蓝梦海洋王国,Blue Fantasy Ocean Kingdom,5707972,82959375,20.934709,110.060109,游乐场,项目丰富的海洋主题乐园,0.0,0,1.3,4,https://youimg1.c-ctrip.com/target/350s1f000001gd04e00DB.jpg,73.0,73.0,73.0,73.0,0.5-1天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 09:00-22:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-22:00'}]}]}",蓝梦海洋王国位于雷州市主城区核心位置，雷州樟树湾大酒店旁边，地处风景秀丽的白水沟东侧，是集休闲娱乐、研学拓展、购物为一体的大型海洋主题欢乐王国。2020年1月22日开业，其中一期将启动摩天轮、高空飞翔、丛林飞鼠、旋转木马、惊魂鬼屋、太空漫步等20余种游乐设施。,"{'免票人群': [['身高在1米(不含)以下的儿童', '免费']], '优待人群': [['身高在1米(含)-1.4米(不含)之间的儿童，年龄在65周岁(含)以上的老人凭身份证，现役军人凭军官证或士兵证，残疾人凭残疾证', '优惠票']]}"
湛江体育中心体育场,,140549711,140549711,21.255624,110.383847,演出场馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100912000bi3wkd43D0D.png,0,0,0,0,,,,{}
【湛江站】「杨千嬅」MY TREE OF LIVE世界巡回演唱会,,140777113,140777113,21.257484,110.382769,演唱会,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/0104512000bwmmjswD7AE.jpg,0,0,0,0,,"{'openStatus': '即将开业', 'openStatusType': 5, 'openTime': '', 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '演出开始时间：20:00，具体演出时长以现场为准', 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '8月26日 周六 20:00-22:00；演出开始时间：20:00，具体演出时长以现场为准', 'openDateRuleInfo': [{'dateDesc': '8月26日', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周六', 'weekDesc': '20:00-22:00'}]}]}",阔别4年，杨千嬅以全新主题再次开启世界巡回演唱会，与大家一同分享她的音乐经典。全新《杨千嬅MY TREE OF LIVE世界巡回演唱会》于今年正式启航。继上次《MY BEAUTIFUL LIVE世界巡回演唱会》走访30多个城市的地方演出，深深感受到歌迷们的支持和喜爱。这次《杨千嬅MY TREE OF LIVE世界巡回演唱会》继续以广东歌走遍世界各地，与大家分享她的音乐热诚，将带领观众走进她的音乐世界，感受她的音乐情感和魅力，感受到她与自己、与音乐以及歌迷一同成长的故事和回忆。这次以树木比喻千嬅的音乐旅程，灵感来自于树木的生长和历练；每棵树木的年轮就象征着它生长的痕迹，也是它们的历史纪录；犹如千嬅的音乐作品与我们一同走过段段人生历程，每首经典歌曲伴随着许多珍贵的回忆和成长经验，呈现生命的循环和永续，展现出千嬅对生命的感悟和对音乐的热爱。就让我们在MY TREE OF LIVE这个全新的演绎当中，为回忆加添更多美丽的画面，延续每章扣人心弦的音乐故事。MY TREE OF LIVE - 观众将会看到一个充满生命力的舞台，配合音乐、舞蹈，发挥创意和视听的无限可能，这次巡演的服装设计更是别出心裁，当中融合了时装及舞台设计，每件犹如艺术品般呈现观众眼前，期待大家进场与我们一同见证如此精彩而又充满心思的演出，体会惊艳的视觉享受。,{}
奥体中心游泳馆,,123868345,123868345,21.269358,110.432879,演出场馆,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/0104x120008qfss2pE05A.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 08:30-11:00,15:00-17:30,18:30-21:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:30-11:00,15:00-17:30,18:30-21:00'}]}]}",,{}
南亚热带植物园,Nanyaredai Botanical Garden,51593,83983,21.163727,110.275856,,奇花异草众多的科普教育地,0.0,0,4.1,21,https://dimg04.c-ctrip.com/images/100c1e000001f7xbz74C7.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 7:30-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '7:30-17:00'}]}]}",南亚热带植物园景色迷人，空气清新，四季花果飘香。收集和培育的热带植物1000多个品种、包括能让人们吃酸变甜的神秘果、具百果之香的鸡蛋果、“世界干果之王”澳洲坚果、“热带果后”山竹子以及味道奇特的毛叶枣、番荔枝、珍珠莲雾等热带水果珍品。此外，园中还有紫檀 、油楠、印尼桂不等世界名贵树木，种植有胡椒、咖啡、檀香树、依兰香等香料饮料植物洧贝叶棕、糖棕等名贵棕榈科植物80多种，以及形态各异的沙漠植物和热带花卉400个品种。在参观植物园的同时，还可在果园采摘鲜果，品尝咖啡、果汁和各种植物香茶，选购植物园特产，逗鱼、垂钓、烧烤、野炊。南亚热带植物园是我国南亚热带作物重要的综合性科研基地，长期从事热带植物的引种和开发利用工作，是湛江八景之一。,{}
大汉三墩景区,Dahansandun Sceneic Area,69747,10794694,20.24473,110.13097,演出场馆,汉代海上丝绸之路的始发港,0.0,0,4.1,32,https://youimg1.c-ctrip.com/target/0105m120008s787p5F186.jpg,0,0,0,0,1-2小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",大汉三墩旅游区位于广东省徐闻县南山镇，即汉代海上丝绸之路始发港遗址所在地，紧靠粤海铁路北港码头。大汉三墩旅游区以“汉代海上丝绸之路文化”为主题，结合红树林、墩岛、湖泊、渔村等自然风光的旅游区。 广东省湛江市徐闻县大汉三墩徐闻县位于中国的南端，比福建泉州还早 1000 多年。大汉三墩旅游区以“汉代海上丝绸之路文化”为主题，结合红树林、墩岛、湖泊、渔村等自然风光，打造大汉海洋港口文化特色的旅游区。传说在大汉三墩新农村片区的海湾上有三个小墩，称为三墩岛。三墩岛古时候称为“瀛岛”，也叫“小蓬莱”。,{}
